time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
39100,2026-05-09 10:20:07.100,39.1,0.7391304347826088,cruise,39100,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.2021,1.006623,45.000657608,67.753283008,15,5,14.725,0.581893391324,12.467192,8.6345884,45.000657608,-0.894776,-0.447388,0.0,210.0,-9.3,-0.6,,,0,0,1514,1024,1024,1024,74,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.000389980317676,0.0,0.0,14.725,97.140825
39200,2026-05-09 10:20:07.200,39.2,0.7410207939508507,cruise,39200,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.2021,1.4987498,45.204069688,67.98228564,15,5,14.725,0.581893391324,12.467192,8.6345884,45.204069688,-1.342164,-0.671082,0.0,210.0,-12.0,-0.7,,,0,0,1491,1024,1024,1024,71,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.5005849704765137,0.0,0.0,14.725,97.140825
39300,2026-05-09 10:20:07.300,39.3,0.7429111531190926,cruise,39300,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.530184,1.4987498,45.41666812,68.217521868,15,5,14.725,0.581893391324,12.467192,8.6345884,45.41666812,-1.565858,-0.894776,0.0,210.1,-13.0,-0.7,,,0,0,1485,1024,1024,1024,70,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.8034786847478959,0.0,0.0,14.725,97.140825
39400,2026-05-09 10:20:07.400,39.4,0.7448015122873346,cruise,39400,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.2021,2.3040482,45.71686498,68.558729228,15,5,14.725,0.581893391324,12.467192,8.6345884,45.71686498,-2.013246,-1.11847,0.0,210.1,-12.7,-0.8,,,0,0,1474,1024,1024,1024,68,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,2.303070688757946,0.0,0.0,14.725,97.140825
39500,2026-05-09 10:20:07.500,39.5,0.7466918714555766,cruise,39500,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.2021,2.796175,46.057744256,68.940619004,15,5,14.725,0.581893391324,12.467192,8.6345884,46.057744256,-2.460634,-1.342164,0.0,210.1,-12.2,-0.8,,,0,0,1473,1024,1024,1024,68,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,2.8028777862853747,0.0,0.0,14.725,97.140825
39600,2026-05-09 10:20:07.600,39.6,0.7485822306238186,cruise,39600,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.530184,3.3106712,46.585303328,69.529529784,15,5,14.725,0.581893391324,12.467192,8.6345884,46.585303328,-2.908022,-1.565858,0.0,210.1,-11.8,-0.6,,,0,0,1470,1024,1024,1024,68,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,3.30280232963585,0.0,0.0,14.725,97.140825
39700,2026-05-09 10:20:07.700,39.7,0.7504725897920606,cruise,39700,2026-05-09 10:20:07,9.84252,,,-2.042778608676,8.530184,3.802798,47.051838776,70.046262084,15,5,14.725,0.581893391324,12.467192,8.6345884,47.051838776,-3.35541,-1.789552,0.0,210.1,-11.5,-0.4,,,0,0,1467,1024,1024,1024,67,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,3.802798,0.0,0.0,14.725,97.140825
39800,2026-05-09 10:20:07.800,39.8,0.7523629489603024,cruise,39800,2026-05-09 10:20:08,9.84252,,,-2.042778608676,8.530184,4.1159696,47.624017272,70.671262104,14,5,14.725,0.581893391324,12.467192,8.6345884,47.624017272,-3.579104,-2.013246,0.0,210.1,-11.3,-0.4,,,0,0,1437,1024,1024,1024,63,0,0,0,205.1,-90.0,0,56,3.681,3.68,3.681,3.68,0,0,6.597,76.46,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,4.106475970869914,0.0,0.0,14.725,97.140825
39900,2026-05-09 10:20:07.900,39.9,0.7542533081285444,cruise,39900,2026-05-09 10:20:08,9.84252,,,-2.042778608676,8.530184,4.4067718,48.178807316,71.285107268,14,5,14.721,0.581893391324,12.467192,8.6345884,48.178807316,-3.802798,-2.23694,0.0,210.1,-10.8,-0.2,,,0,0,1338,1024,1024,1024,48,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,4.411935311448254,0.0,0.0,14.721,91.991529
40000,2026-05-09 10:20:08.000,40.0,0.7561436672967864,cruise,40000,2026-05-09 10:20:08,9.84252,,,-2.042778608676,8.530184,4.921268,48.816274528,71.986222776,14,5,14.721,0.581893391324,12.467192,8.6345884,48.816274528,-4.250186,-2.460634,0.0,210.1,-10.1,-0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-2.042778608676,9.84252,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,4.911089565112003,0.0,0.0,14.721,91.991529
40100,2026-05-09 10:20:08.100,40.1,0.7580340264650284,cruise,40100,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.530184,5.1002232,49.591208936,72.830382908,14,5,14.721,0.581893391324,12.467192,8.6345884,49.591208936,-4.47388,-2.460634,0.0,210.1,-7.9,-0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,5.105910490437137,0.0,0.0,14.721,91.991529
40200,2026-05-09 10:20:08.200,40.2,0.7599243856332704,cruise,40200,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.2021,5.4133948,50.328413684,73.62369002,14,5,14.721,0.581893391324,12.467192,8.6345884,50.328413684,-4.697574,-2.684328,0.0,210.2,-3.4,-0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,5.410436054243688,0.0,0.0,14.721,91.991529
40300,2026-05-09 10:20:08.300,40.3,0.7618147448015122,cruise,40300,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.530184,5.4133948,51.1154872,74.475068,14,5,14.721,0.581893391324,12.467192,8.6345884,51.1154872,-4.697574,-2.684328,0.0,210.1,-0.2,-0.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,5.410436054243688,0.0,0.0,14.721,91.991529
40400,2026-05-09 10:20:08.400,40.4,0.7637051039697542,cruise,40400,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.858268,5.2120702,51.7880594,75.199805556,14,5,14.721,0.581893391324,12.467192,8.6345884,51.7880594,-4.47388,-2.684328,0.0,210.1,9.7,-0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,5.217395812662099,0.0,0.0,14.721,91.991529
40500,2026-05-09 10:20:08.500,40.5,0.7655954631379962,cruise,40500,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.858268,4.7199434,52.561025304,76.03674784,14,5,14.721,0.581893391324,12.467192,8.6345884,52.561025304,-4.026492,-2.460634,0.0,210.1,16.7,-0.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,4.718830099507716,0.0,0.0,14.721,91.991529
40600,2026-05-09 10:20:08.600,40.6,0.7674858223062382,cruise,40600,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.530184,4.1159696,53.078741856,76.59285022,14,5,14.721,0.581893391324,12.467192,8.6345884,53.078741856,-3.579104,-2.013246,0.0,209.9,18.4,-0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,4.106475970869914,0.0,0.0,14.721,91.991529
40700,2026-05-09 10:20:08.700,40.7,0.7693761814744803,cruise,40700,2026-05-09 10:20:08,10.170604,,,-1.714694608676,8.530184,3.3106712,53.573492528,77.114175696,14,5,14.721,0.581893391324,12.467192,8.6345884,53.573492528,-2.908022,-1.565858,0.0,209.8,17.2,-0.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,3.30280232963585,0.0,0.0,14.721,91.991529
40800,2026-05-09 10:20:08.800,40.8,0.771266540642722,cruise,40800,2026-05-09 10:20:09,10.170604,,,-1.714694608676,8.858268,2.6172198,53.907810124,77.467850248,14,5,14.721,0.581893391324,12.467192,8.6345884,53.907810124,-2.23694,-1.342164,0.0,209.8,15.0,-0.9,,,0,0,1024,1185,1024,1024,0,24,0,0,205.1,-90.0,0,56,3.681,3.681,3.679,3.679,0,0,6.249,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,2.6086979063310496,0.0,0.0,14.721,91.991529
40900,2026-05-09 10:20:08.900,40.9,0.773156899810964,cruise,40900,2026-05-09 10:20:09,10.170604,,,-1.714694608676,8.2021,1.9908766,54.206694648,77.782810888,14,5,14.712,0.581893391324,12.467192,8.6345884,54.206694648,-1.789552,-0.894776,0.0,209.8,11.0,-0.7,,,0,0,1001,1351,1024,1024,-3,50,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,2.000779960635352,0.0,0.0,14.712,92.670888
41000,2026-05-09 10:20:09.000,41.0,0.7750472589792061,cruise,41000,2026-05-09 10:20:09,10.170604,,,-1.714694608676,7.874016,1.4987498,54.387140848,77.97900512,14,5,14.712,0.581893391324,12.467192,8.6345884,54.387140848,-1.342164,-0.671082,0.0,209.9,7.8,0.6,,,0,0,984,1411,1024,1024,-6,59,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.5005849704765137,0.0,0.0,14.712,92.670888
41100,2026-05-09 10:20:09.100,41.1,0.7769376181474481,cruise,41100,2026-05-09 10:20:09,10.170604,,,-1.714694608676,7.874016,1.11847,54.583006996,78.17913636,14,5,14.712,0.581893391324,12.467192,8.6345884,54.583006996,-0.894776,-0.671082,0.0,210.0,5.5,3.6,,,0,0,980,1403,1024,1024,-7,57,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.11847,0.0,0.0,14.712,92.670888
41200,2026-05-09 10:20:09.200,41.2,0.7788279773156901,cruise,41200,2026-05-09 10:20:09,10.170604,,,-1.714694608676,7.874016,0.9395148,54.75229834,78.34974004,14,5,14.712,0.581893391324,12.467192,8.6345884,54.75229834,-0.671082,-0.671082,0.0,210.1,4.1,6.2,,,0,0,979,1394,1024,1024,-7,56,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.9490532658644613,0.0,0.0,14.712,92.670888
41300,2026-05-09 10:20:09.300,41.3,0.780718336483932,cruise,41300,2026-05-09 10:20:09,10.170604,,,-1.714694608676,7.874016,1.006623,54.877298344,78.475068128,14,5,14.712,0.581893391324,12.467192,8.6345884,54.877298344,-0.447388,-0.894776,0.0,210.1,3.2,7.6,,,0,0,1009,1284,1024,1024,-2,39,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.000389980317676,0.0,0.0,14.712,92.670888
41400,2026-05-09 10:20:09.400,41.4,0.782608695652174,cruise,41400,2026-05-09 10:20:09,10.170604,,,-1.714694608676,7.874016,1.1408394,55.084647432,78.689963148,14,5,14.712,0.581893391324,12.467192,8.6345884,55.084647432,-0.223694,-1.11847,0.0,210.1,2.8,7.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.1406200710736245,0.0,0.0,14.712,92.670888
41500,2026-05-09 10:20:09.500,41.5,0.7844990548204159,cruise,41500,2026-05-09 10:20:09,10.170604,,,-1.714694608676,8.2021,1.342164,55.222114628,78.858926408,14,5,14.712,0.581893391324,12.467192,8.6345884,55.222114628,0.0,-1.342164,0.0,210.1,2.4,5.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.342164,0.0,0.0,14.712,92.670888
41600,2026-05-09 10:20:09.600,41.6,0.7863894139886579,cruise,41600,2026-05-09 10:20:09,10.170604,,,-1.714694608676,8.2021,1.565858,55.409778676,79.129595708,14,5,14.712,0.581893391324,12.467192,8.6345884,55.409778676,0.0,-1.565858,0.0,210.0,2.0,2.3,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.565858,0.0,0.0,14.712,92.670888
41700,2026-05-09 10:20:09.700,41.7,0.7882797731568999,cruise,41700,2026-05-09 10:20:09,10.170604,,,-1.714694608676,8.2021,1.5882274,55.567258996,79.357286004,14,5,14.712,0.581893391324,12.467192,8.6345884,55.567258996,0.223694,-1.565858,0.0,210.0,1.8,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.5817554431074357,0.0,0.0,14.712,92.670888
41800,2026-05-09 10:20:09.800,41.8,0.7901701323251418,cruise,41800,2026-05-09 10:20:10,10.170604,,,-1.714694608676,7.874016,1.5882274,55.727363988,79.602036668,14,5,14.712,0.581893391324,12.467192,8.6345884,55.727363988,0.223694,-1.565858,0.0,210.0,2.5,-3.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.677,3.676,3.673,0,0,6.299,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.5817554431074357,0.0,0.0,14.712,92.670888
41900,2026-05-09 10:20:09.900,41.9,0.7920604914933838,cruise,41900,2026-05-09 10:20:10,10.170604,,,-1.714694608676,7.545932,1.3645334,55.861550344,79.805448748,14,5,14.707,0.581893391324,12.467192,8.6345884,55.861550344,0.223694,-1.342164,0.0,209.9,2.9,-5.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.36067748145253,0.0,0.0,14.707,94.021851
42000,2026-05-09 10:20:10.000,42.0,0.7939508506616257,cruise,42000,2026-05-09 10:20:10,10.170604,,,-1.714694608676,7.545932,1.1408394,56.005251136,79.999346392,14,5,14.707,0.581893391324,12.467192,8.6345884,56.005251136,0.223694,-1.11847,0.0,209.9,2.9,-5.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,1.1406200710736245,0.0,0.0,14.707,94.021851
42100,2026-05-09 10:20:10.100,42.1,0.7958412098298677,cruise,42100,2026-05-09 10:20:10,10.170604,,,-1.714694608676,7.874016,0.894776,56.119752452,80.170934324,14,5,14.707,0.581893391324,12.467192,8.6345884,56.119752452,0.0,-0.894776,0.0,209.9,2.6,-5.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.894776,0.0,0.0,14.707,94.021851
42200,2026-05-09 10:20:10.200,42.2,0.7977315689981097,cruise,42200,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.2021,0.671082,56.208663216,80.293965824,15,5,14.707,0.581893391324,12.467192,8.6345884,56.208663216,0.0,-0.671082,0.0,210.0,2.4,-4.7,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.671082,0.0,0.0,14.707,94.021851
42300,2026-05-09 10:20:10.300,42.3,0.7996219281663516,cruise,42300,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.2021,0.447388,56.26148474,80.375986824,15,5,14.707,0.581893391324,12.467192,8.6345884,56.26148474,0.0,-0.447388,0.0,210.0,2.1,-4.0,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.447388,0.0,0.0,14.707,94.021851
42400,2026-05-09 10:20:10.400,42.4,0.8015122873345936,cruise,42400,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.2021,0.447388,56.310369256,80.45111806,15,5,14.707,0.581893391324,12.467192,8.6345884,56.310369256,0.0,-0.447388,0.0,210.0,1.9,-3.4,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.447388,0.0,0.0,14.707,94.021851
42500,2026-05-09 10:20:10.500,42.5,0.8034026465028355,cruise,42500,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.530184,0.223694,56.308400752,80.504595752,15,5,14.707,0.581893391324,12.467192,8.6345884,56.310369256,0.0,-0.223694,0.0,210.0,1.8,-2.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.223694,0.0,0.0,14.707,94.021851
42600,2026-05-09 10:20:10.600,42.6,0.8052930056710775,cruise,42600,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.530184,0.223694,56.314634348,80.52657738,15,5,14.707,0.581893391324,12.467192,8.6345884,56.314634348,0.0,-0.223694,0.0,210.1,1.6,-2.5,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.223694,0.0,0.0,14.707,94.021851
42700,2026-05-09 10:20:10.700,42.7,0.8071833648393195,cruise,42700,2026-05-09 10:20:10,10.170604,,,-1.714694608676,8.530184,0.0,56.328085792,80.561682368,15,5,14.707,0.581893391324,12.467192,8.6345884,56.328085792,0.0,0.0,0.0,210.1,1.4,-2.2,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.707,94.021851
42800,2026-05-09 10:20:10.800,42.8,0.8090737240075614,cruise,42800,2026-05-09 10:20:11,10.170604,,,-1.714694608676,8.530184,0.0,56.33530364,80.576774232,14,5,14.707,0.581893391324,12.467192,8.6345884,56.33530364,0.0,0.0,0.0,210.0,1.3,-2.1,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.677,0,0,6.393,76.64,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.707,94.021851
42900,2026-05-09 10:20:10.900,42.9,0.8109640831758034,cruise,42900,2026-05-09 10:20:11,10.170604,,,-1.714694608676,8.858268,0.0,56.337600228,80.6020367,14,5,14.712,0.581893391324,12.467192,8.6345884,56.337600228,0.0,0.0,0.0,210.1,1.1,-1.9,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.676,0,0,6.242,76.82,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.712,91.832304
43000,2026-05-09 10:20:11.000,43.0,0.8128544423440454,cruise,43000,2026-05-09 10:20:11,10.170604,,,-1.714694608676,8.858268,0.0,56.334319388,80.621065572,15,5,14.712,0.581893391324,12.467192,8.6345884,56.337600228,0.0,0.0,0.0,210.1,0.9,-1.8,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.676,0,0,6.242,76.82,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.712,91.832304
43100,2026-05-09 10:20:11.100,43.1,0.8147448015122873,cruise,43100,2026-05-09 10:20:11,10.170604,,,-1.714694608676,8.858268,0.0,56.319227524,80.636157436,15,5,14.712,0.581893391324,12.467192,8.6345884,56.337600228,0.0,0.0,0.0,210.1,0.8,-1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.676,0,0,6.242,76.82,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.712,91.832304
43200,2026-05-09 10:20:11.200,43.2,0.8166351606805293,cruise,43200,2026-05-09 10:20:11,10.170604,,,-1.714694608676,8.858268,0.0,56.31889944,80.646656124,15,5,14.712,0.581893391324,12.467192,8.6345884,56.337600228,0.0,0.0,0.0,210.1,0.7,-1.3,,,0,0,1024,1024,998,1024,0,0,-4,0,205.1,-90.0,0,56,3.678,3.678,3.677,3.676,0,0,6.242,76.82,-1.714694608676,10.170604,6,P-GPS,9.842519685039369,2.9999999999999996,9.842519685039369,-2.0427789236366323,-2.0427789236366323,9.842519685039369,0.0,0.0,0.0,0.0,14.712,91.832304
