time(millisecond),datetime(utc),aligned_time_s,aligned_phase,ideal_flight_phase,original_time(millisecond),original_datetime(utc),original_height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),original_altitude_above_seaLevel(feet),original_height_sonar(feet),original_speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),xSpeed(mph),ySpeed(mph),original_zSpeed(mph),compass_heading(degrees),original_pitch(degrees),original_roll(degrees),wind_speed(mph),wind_direction(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),original_altitude(feet),original_ascent(feet),flycStateRaw,flycState,height_above_takeoff(feet),height_above_takeoff(m),ascent(feet),altitude(feet),altitude_above_seaLevel(feet),height_sonar(feet),zSpeed(mph),speed(mph),pitch(degrees),roll(degrees),estimated_pack_voltage(V),estimated_power(W)
42829,2026-05-09 10:20:10.828,42.828857715430864,0.8096192384769539,descent,141300,2026-05-09 10:21:59,5.905512,,,-3.957945664712,4.92126,0.0,3.7402560252,73.334319932,16,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,1.342164,243.7,1.2,0.4,,,0,0,1024,1024,364,1220,0,0,-100,30,238.9,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-3.957945664712,5.905512,6,P-GPS,16.62147364029827,5.066225165562913,16.62147364029827,6.75801597558627,6.75801597558627,16.62147364029827,-1.2576623252188812,1.2576623252188812,0.0,0.0,14.576,80.838496
42935,2026-05-09 10:20:10.934,42.934869739478955,0.811623246492986,descent,141400,2026-05-09 10:21:59,5.905512,,,-3.957945664712,4.265092,0.0,3.7711287296,73.370409172,16,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,1.342164,244.1,1.0,0.5,,,0,0,1024,1024,364,1220,0,0,-100,30,239.3,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-3.957945664712,5.905512,6,P-GPS,16.425926891588876,5.006622516556289,16.425926891588876,6.5624692268768765,6.5624692268768765,16.425926891588876,-1.257662325219004,1.257662325219004,0.0,0.0,14.576,80.838496
43041,2026-05-09 10:20:11.040,43.040881763527054,0.8136272545090181,descent,141500,2026-05-09 10:21:59,5.577428,,,-4.286029664712,4.265092,0.0,3.8060040588,73.414372428,16,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,1.11847,244.5,0.7,1.0,,,0,0,1024,1024,364,1221,0,0,-100,30,239.5,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.286029664712,5.577428,6,P-GPS,16.230380142879486,4.947019867549668,16.230380142879486,6.366922478167487,6.366922478167487,16.230380142879486,-1.2576623252188968,1.2576623252188968,0.0,0.0,14.576,80.838496
43147,2026-05-09 10:20:11.146,43.14689378757515,0.8156312625250501,descent,141600,2026-05-09 10:21:59,5.577428,,,-4.286029664712,3.937008,0.0,3.840387262,73.45144592,15,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.894776,244.9,0.5,1.6,,,0,0,1024,1024,364,1224,0,0,-100,30,240.0,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.286029664712,5.577428,6,P-GPS,16.034833394170096,4.887417218543046,16.034833394170096,6.171375729458097,6.171375729458097,16.034833394170096,-1.2576623252188968,1.2576623252188968,0.0,0.0,14.576,80.838496
43253,2026-05-09 10:20:11.252,43.25290581162324,0.8176352705410821,descent,141700,2026-05-09 10:21:59,5.249344,,,-4.614113664712,3.608924,0.0,3.8860893632,73.510172956,15,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.894776,245.3,0.2,1.7,,,0,0,1024,1024,364,1232,0,0,-100,32,240.4,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.614113664712,5.249344,6,P-GPS,15.839286645460712,4.827814569536425,15.839286645460712,5.975828980748712,5.975828980748712,15.839286645460712,-1.257662325218947,1.257662325218947,0.0,0.0,14.576,80.838496
43359,2026-05-09 10:20:11.358,43.35891783567134,0.8196392785571143,descent,141800,2026-05-09 10:21:59,5.249344,,,-4.614113664712,3.608924,0.0,3.9137468444,73.540684768,15,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.894776,245.7,0.2,1.4,,,0,0,1024,1024,364,1243,0,0,-100,33,240.8,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.614113664712,5.249344,6,P-GPS,15.64373989675131,4.768211920529799,15.64373989675131,5.78028223203931,5.78028223203931,15.64373989675131,-1.257662325218977,1.257662325218977,0.0,0.0,14.576,80.838496
43465,2026-05-09 10:20:11.464,43.46492985971944,0.8216432865731463,descent,141900,2026-05-09 10:21:59,4.92126,,,-4.942197664712,3.608924,0.0,3.9208662672,73.550855372,15,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,246.0,0.5,1.4,,,0,0,1024,1024,364,1254,0,0,-100,35,241.2,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.942197664712,4.92126,6,P-GPS,15.44819314804192,4.708609271523177,15.44819314804192,5.58473548332992,5.58473548332992,15.44819314804192,-1.2576623252188968,1.2576623252188968,0.0,0.0,14.576,80.838496
43571,2026-05-09 10:20:11.570,43.57094188376754,0.8236472945891784,descent,142000,2026-05-09 10:22:00,4.92126,,,-4.942197664712,3.608924,0.0,3.9541011764,73.603348812,15,5,14.576,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,246.5,0.8,1.2,,,0,0,1024,1024,364,1259,0,0,-100,36,241.6,-90.0,0,52,3.636,3.631,3.631,3.631,0,0,5.546,84.74,-4.942197664712,4.92126,6,P-GPS,15.252646399332528,4.649006622516555,15.252646399332528,5.389188734620529,5.389188734620529,15.252646399332528,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.576,80.838496
43677,2026-05-09 10:20:11.676,43.67695390781563,0.8256513026052105,descent,142100,2026-05-09 10:22:00,4.92126,,,-4.942197664712,3.28084,0.0,3.9620408092,73.614503668,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,246.9,0.9,0.8,,,0,0,1024,1024,364,1267,0,0,-100,37,242.1,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-4.942197664712,4.92126,6,P-GPS,15.057099650623137,4.589403973509932,15.057099650623137,5.193641985911137,5.193641985911137,15.057099650623137,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.536,94.70204
43783,2026-05-09 10:20:11.782,43.78296593186372,0.8276553106212424,descent,142200,2026-05-09 10:22:00,4.593176,,,-5.270281664712,3.28084,0.0,3.9702757176,73.652889496,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,247.4,1.0,0.7,,,0,0,1024,1024,364,1272,0,0,-100,38,242.6,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.270281664712,4.593176,6,P-GPS,14.861552901913756,4.529801324503313,14.861552901913756,4.998095237201756,4.998095237201756,14.861552901913756,-1.257662325218924,1.257662325218924,0.0,0.0,14.536,94.70204
43889,2026-05-09 10:20:11.888,43.88897795591182,0.8296593186372745,descent,142300,2026-05-09 10:22:00,4.593176,,,-5.270281664712,3.28084,0.0,3.9739830668,73.657810756,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,247.9,1.1,0.9,,,0,0,1024,1024,364,1278,0,0,-100,38,243.2,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.270281664712,4.593176,6,P-GPS,14.666006153204364,4.4701986754966905,14.666006153204364,4.802548488492365,4.802548488492365,14.666006153204364,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.536,94.70204
43995,2026-05-09 10:20:11.994,43.99498997995992,0.8316633266533067,descent,142400,2026-05-09 10:22:00,4.593176,,,-5.270281664712,3.28084,0.0,3.975393828,73.662075848,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.671082,248.5,1.2,0.9,,,0,0,1024,1024,364,1284,0,0,-100,39,243.5,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.270281664712,4.593176,6,P-GPS,14.47045940449496,4.410596026490064,14.47045940449496,4.607001739782961,4.607001739782961,14.47045940449496,-1.2576623252189882,1.2576623252189882,0.0,0.0,14.536,94.70204
44101,2026-05-09 10:20:12.101,44.101002004008016,0.8336673346693387,descent,142500,2026-05-09 10:22:00,4.265092,,,-5.598365664712,3.28084,0.0,3.9812009148,73.66798136,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,249.2,1.2,0.6,,,0,0,1024,1024,364,1288,0,0,-100,40,244.5,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.598365664712,4.265092,6,P-GPS,14.274912655785569,4.350993377483442,14.274912655785569,4.411454991073569,4.411454991073569,14.274912655785569,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.536,94.70204
44207,2026-05-09 10:20:12.207,44.207014028056115,0.8356713426853708,descent,142600,2026-05-09 10:22:00,4.265092,,,-5.598365664712,2.952756,0.0,3.9942258496,73.68602598,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,249.8,1.2,0.6,,,0,0,1024,1024,364,1292,0,0,-100,41,244.8,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.598365664712,4.265092,6,P-GPS,14.079365907076177,4.291390728476819,14.079365907076177,4.215908242364177,4.215908242364177,14.079365907076177,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.536,94.70204
44313,2026-05-09 10:20:12.313,44.313026052104206,0.8376753507014028,descent,142700,2026-05-09 10:22:00,4.265092,,,-5.598365664712,2.952756,0.0,3.9997048524,73.693899996,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,250.5,1.3,0.7,,,0,0,1024,1024,364,1300,0,0,-100,42,245.9,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.598365664712,4.265092,6,P-GPS,13.883819158366796,4.2317880794702,13.883819158366796,4.0203614936547964,4.0203614936547964,13.883819158366796,-1.257662325218924,1.257662325218924,0.0,0.0,14.536,94.70204
44419,2026-05-09 10:20:12.419,44.4190380761523,0.8396793587174348,descent,142800,2026-05-09 10:22:00,4.265092,,,-5.598365664712,2.952756,0.0,4.0000985532,73.69750892,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,251.2,1.3,0.7,,,0,0,1024,1024,364,1307,0,0,-100,43,246.6,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.598365664712,4.265092,6,P-GPS,13.688272409657404,4.1721854304635775,13.688272409657404,3.824814744945405,3.824814744945405,13.688272409657404,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.536,94.70204
44525,2026-05-09 10:20:12.525,44.5250501002004,0.841683366733467,descent,142900,2026-05-09 10:22:00,3.937008,,,-5.926449664712,2.624672,0.0,4.0022639076,73.722443304,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,251.9,1.1,0.7,,,0,0,1024,1024,364,1310,0,0,-100,43,247.4,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.926449664712,3.937008,6,P-GPS,13.492725660948002,4.112582781456951,13.492725660948002,3.6292679962360026,3.6292679962360026,13.492725660948002,-1.2576623252188925,1.2576623252188925,0.0,0.0,14.536,94.70204
44631,2026-05-09 10:20:12.631,44.6310621242485,0.8436873747494991,descent,143000,2026-05-09 10:22:01,3.937008,,,-5.926449664712,2.624672,0.0,3.988517188,73.736222832,15,5,14.536,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,252.8,1.1,0.5,,,0,0,1024,1024,364,1310,0,0,-100,43,248.3,-90.0,0,52,3.638,3.631,3.627,3.628,0,0,6.515,84.92,-5.926449664712,3.937008,6,P-GPS,13.29717891223861,4.052980132450329,13.29717891223861,3.433721247526611,3.433721247526611,13.29717891223861,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.536,94.70204
44737,2026-05-09 10:20:12.737,44.73707414829659,0.8456913827655311,descent,143100,2026-05-09 10:22:01,3.937008,,,-5.926449664712,2.624672,0.0,3.9408137744,73.787075852,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,253.6,1.0,0.0,,,0,0,1024,1024,364,1312,0,0,-100,44,249.1,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-5.926449664712,3.937008,6,P-GPS,13.101632163529219,3.993377483443706,13.101632163529219,3.2381744988172194,3.2381744988172194,13.101632163529219,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.538,94.598766
44843,2026-05-09 10:20:12.843,44.843086172344684,0.8476953907815631,descent,143200,2026-05-09 10:22:01,3.608924,,,-6.254533664712,2.624672,0.0,3.9612205992,73.809385564,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,254.5,0.7,-0.2,,,0,0,1024,1024,364,1313,0,0,-100,44,250.0,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.254533664712,3.608924,6,P-GPS,12.906085414819838,3.9337748344370866,12.906085414819838,3.0426277501078385,3.0426277501078385,12.906085414819838,-1.257662325218924,1.257662325218924,0.0,0.0,14.538,94.598766
44949,2026-05-09 10:20:12.949,44.94909819639278,0.8496993987975952,descent,143300,2026-05-09 10:22:01,3.608924,,,-6.254533664712,2.296588,0.0,3.9532153496,73.823165092,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,255.4,0.2,-0.1,,,0,0,1024,1024,364,1313,0,0,-100,44,250.9,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.254533664712,3.608924,6,P-GPS,12.710538666110446,3.8741721854304645,12.710538666110446,2.847081001398447,2.847081001398447,12.710538666110446,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.538,94.598766
45055,2026-05-09 10:20:13.055,45.05511022044089,0.8517034068136273,descent,143400,2026-05-09 10:22:01,3.608924,,,-6.254533664712,2.296588,0.0,3.9500985516,73.869424936,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,256.2,0.0,0.0,,,0,0,1024,1024,364,1313,0,0,-100,44,251.8,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.254533664712,3.608924,6,P-GPS,12.514991917401044,3.8145695364238383,12.514991917401044,2.6515342526890446,2.6515342526890446,12.514991917401044,-1.2576623252188925,1.2576623252188925,0.0,0.0,14.538,94.598766
45161,2026-05-09 10:20:13.161,45.16112224448898,0.8537074148296594,descent,143500,2026-05-09 10:22:01,3.608924,,,-6.254533664712,2.296588,0.0,3.9506891028,73.878283204,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.447388,257.1,0.3,0.1,,,0,0,1024,1024,364,1312,0,0,-100,44,252.7,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.254533664712,3.608924,6,P-GPS,12.319445168691653,3.7549668874172157,12.319445168691653,2.455987503979653,2.455987503979653,12.319445168691653,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.538,94.598766
45267,2026-05-09 10:20:13.267,45.26713426853708,0.8557114228456915,descent,143600,2026-05-09 10:22:01,3.608924,,,-6.254533664712,2.296588,0.0,3.9572507828,73.894031236,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,258.0,0.5,0.2,,,0,0,1024,1024,364,1311,0,0,-100,43,253.6,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.254533664712,3.608924,6,P-GPS,12.123898419982261,3.695364238410593,12.123898419982261,2.2604407552702614,2.2604407552702614,12.123898419982261,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.538,94.598766
45373,2026-05-09 10:20:13.373,45.37314629258517,0.8577154308617234,descent,143700,2026-05-09 10:22:01,3.28084,,,-6.582617664712,2.296588,0.0,3.9470473704,73.911747772,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,258.9,0.5,0.3,,,0,0,1024,1024,364,1251,0,0,-100,34,254.5,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.582617664712,3.28084,6,P-GPS,11.92835167127288,3.635761589403974,11.92835167127288,2.0648940065608805,2.0648940065608805,11.92835167127288,-1.257662325218924,1.257662325218924,0.0,0.0,14.538,94.598766
45479,2026-05-09 10:20:13.479,45.47915831663327,0.8597194388777555,descent,143800,2026-05-09 10:22:01,3.28084,,,-6.582617664712,2.296588,0.0,3.9582022264,73.929464308,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,259.8,0.4,0.2,,,0,0,1024,1024,364,1254,0,0,-100,35,254.9,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.582617664712,3.28084,6,P-GPS,11.732804922563489,3.5761589403973515,11.732804922563489,1.869347257851489,1.869347257851489,11.732804922563489,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.538,94.598766
45585,2026-05-09 10:20:13.585,45.58517034068136,0.8617234468937875,descent,143900,2026-05-09 10:22:01,3.28084,,,-6.582617664712,2.296588,0.0,3.9630250612,73.941603416,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,260.6,0.3,0.3,,,0,0,1024,1024,383,1189,0,0,-97,25,255.9,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.582617664712,3.28084,6,P-GPS,11.537258173854097,3.516556291390729,11.537258173854097,1.6738005091420973,1.6738005091420973,11.537258173854097,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.538,94.598766
45691,2026-05-09 10:20:13.691,45.691182364729464,0.8637274549098197,descent,144000,2026-05-09 10:22:02,3.28084,,,-6.582617664712,1.968504,0.0,3.965387266,73.946524676,15,5,14.538,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,261.1,0.1,0.4,,,0,0,1024,1024,741,1024,0,0,-43,0,256.3,-90.0,0,52,3.639,3.635,3.635,3.635,0,0,6.507,84.92,-6.582617664712,3.28084,6,P-GPS,11.341711425144695,3.456953642384103,11.341711425144695,1.478253760432695,1.478253760432695,11.341711425144695,-1.2576623252188925,1.2576623252188925,0.0,0.0,14.538,94.598766
45797,2026-05-09 10:20:13.797,45.797194388777555,0.8657314629258518,descent,144100,2026-05-09 10:22:02,3.28084,,,-6.582617664712,1.968504,0.0,3.9569226988,73.95505486,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,261.5,0.0,0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.582617664712,3.28084,6,P-GPS,11.146164676435303,3.3973509933774806,11.146164676435303,1.2827070117233035,1.2827070117233035,11.146164676435303,-1.2576623252189927,1.2576623252189927,0.0,0.0,14.537,90.73995400000001
45903,2026-05-09 10:20:13.903,45.90320641282565,0.8677354709418837,descent,144200,2026-05-09 10:22:02,3.28084,,,-6.582617664712,1.968504,0.0,3.9513780792,73.968506304,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.223694,261.6,0.2,0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.582617664712,3.28084,6,P-GPS,10.950617927725922,3.337748344370861,10.950617927725922,1.0871602630139225,1.0871602630139225,10.950617927725922,-1.257662325218924,1.257662325218924,0.0,0.0,14.537,90.73995400000001
46009,2026-05-09 10:20:14.009,46.009218436873745,0.8697394789579158,descent,144300,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9486877904,73.97145906,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.6,0.3,0.5,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,10.75507117901653,3.2781456953642385,10.75507117901653,0.891613514304531,0.891613514304531,10.75507117901653,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.537,90.73995400000001
46115,2026-05-09 10:20:14.115,46.11523046092184,0.8717434869739479,descent,144400,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9563321476,73.993440688,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.5,0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,10.559524430307139,3.218543046357616,10.559524430307139,0.6960667655951394,0.6960667655951394,10.559524430307139,-1.2576623252189083,1.2576623252189083,0.0,0.0,14.537,90.73995400000001
46221,2026-05-09 10:20:14.221,46.22124248496994,0.8737474949899801,descent,144500,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9536746672,73.99606536,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.8,0.5,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,10.363977681597735,3.1589403973509897,10.363977681597735,0.5005200168857353,0.5005200168857353,10.363977681597735,-1.2576623252189882,1.2576623252189882,0.0,0.0,14.537,90.73995400000001
46327,2026-05-09 10:20:14.327,46.32725450901804,0.8757515030060121,descent,144600,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9527232236,73.997049612,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.4,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,10.168430932888345,3.0993377483443676,10.168430932888345,0.3049732681763455,0.3049732681763455,10.168430932888345,-1.2576623252188968,1.2576623252188968,0.0,0.0,14.537,90.73995400000001
46433,2026-05-09 10:20:14.433,46.43326653306613,0.8777555110220441,descent,144700,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9346786036,74.0157504,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.8,0.4,0.1,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,9.972884184178964,3.0397350993377485,9.972884184178964,0.10942651946696458,0.10942651946696458,9.972884184178964,-1.257662325218924,1.257662325218924,0.0,0.0,14.537,90.73995400000001
46539,2026-05-09 10:20:14.539,46.53927855711423,0.8797595190380761,descent,144800,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9301838528,74.02559292,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.8,0.5,0.3,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,9.77733743546957,2.9801324503311255,9.77733743546957,-0.08612022924242879,-0.08612022924242879,9.77733743546957,-1.2576623252189196,1.2576623252189196,0.0,0.0,14.537,90.73995400000001
46645,2026-05-09 10:20:14.645,46.64529058116232,0.8817635270541082,descent,144900,2026-05-09 10:22:02,2.952756,,,-6.910701664712,1.968504,0.0,3.9389108872,74.037732028,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.5,0.4,,,0,0,1024,1071,1024,1024,0,7,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,9.581790686760181,2.9205298013245033,9.581790686760181,-0.2816669779518186,-0.2816669779518186,9.581790686760181,-1.2576623252189811,1.2576623252189811,0.0,0.0,14.537,90.73995400000001
46751,2026-05-09 10:20:14.751,46.75130260521043,0.8837675350701404,descent,145000,2026-05-09 10:22:03,2.952756,,,-6.910701664712,1.968504,0.0,3.9357284724,74.047574548,15,5,14.537,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.7,0.4,,,0,0,1024,1236,1024,1024,0,32,0,0,256.6,-90.0,0,52,3.639,3.633,3.633,3.633,0,0,6.242,85.1,-6.910701664712,2.952756,6,P-GPS,9.386243938050779,2.8609271523178776,9.386243938050779,-0.47721372666122086,-0.47721372666122086,9.386243938050779,-1.2576623252188925,1.2576623252188925,0.0,0.0,14.537,90.73995400000001
46857,2026-05-09 10:20:14.857,46.857314629258525,0.8857715430861725,descent,145100,2026-05-09 10:22:03,2.952756,,,-6.910701664712,1.968504,0.0,3.9395998636,74.051511556,15,5,14.522,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.8,0.5,,,0,0,1024,1115,1024,1024,0,14,0,0,256.6,-90.0,0,52,3.638,3.634,3.633,3.633,0,0,6.321,85.1,-6.910701664712,2.952756,6,P-GPS,9.190697189341385,2.8013245033112546,9.190697189341385,-0.6727604753706142,-0.6727604753706142,9.190697189341385,-1.2576623252189196,1.2576623252189196,0.0,0.0,14.522,91.793562
46963,2026-05-09 10:20:14.963,46.96332665330661,0.8877755511022044,descent,145200,2026-05-09 10:22:03,2.952756,,,-6.910701664712,1.968504,0.0,3.9326116744,74.059713656,15,5,14.522,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.8,1.2,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.638,3.634,3.633,3.633,0,0,6.321,85.1,-6.910701664712,2.952756,6,P-GPS,8.995150440632004,2.741721854304635,8.995150440632004,-0.8683072240799952,-0.8683072240799952,8.995150440632004,-1.2576623252190084,1.2576623252190084,0.0,0.0,14.522,91.793562
47069,2026-05-09 10:20:15.069,47.06933867735471,0.8897795591182365,descent,145300,2026-05-09 10:22:03,2.952756,,,-6.910701664712,1.968504,0.0,3.9269358212,74.070540428,15,5,14.522,24.257278335288,34.120736,10.2004464,53.35302008,0.0,0.0,0.0,261.7,0.8,1.6,,,0,0,1024,1024,1024,1024,0,0,0,0,256.6,-90.0,0,52,3.638,3.634,3.633,3.633,0,0,6.321,85.1,-6.910701664712,2.952756,6,P-GPS,8.799603691922615,2.682119205298013,8.799603691922615,-1.063853972789385,-1.063853972789385,8.799603691922615,-1.2576623252188968,1.2576623252188968,0.0,0.0,14.522,91.793562
