Time,WindSpeed,WindDirection,Temperature,Power,hour_sin,hour_cos,doy_sin,doy_cos,WindDir_sin,WindDir_cos,WindSpeed_diff
2020-04-06 18:15:00,4.553333,349.733333,12.08,2.824667,-0.9978589232386036,0.06540312923014237,0.9951053111006976,-0.09882013873287143,-0.17822978950178198,0.9839888932981665,0.3533330000000001
2020-04-06 18:30:00,4.14,349.733333,13.673333,2.059333,-0.9914448613738105,0.13052619222005127,0.9951053111006976,-0.09882013873287143,-0.17822978950178198,0.9839888932981665,-0.4133330000000006
2020-04-06 18:45:00,3.426667,347.866667,14.446667,1.566,-0.9807852804032304,0.1950903220161283,0.9951053111006976,-0.09882013873287143,-0.21018737293819215,0.9776611213796637,-0.7133329999999996
2020-04-06 19:00:00,3.946667,350.2,14.306667,2.149333,-0.9659258262890684,0.2588190451025203,0.9951053111006976,-0.09882013873287143,-0.1702094991660328,0.9854078984834901,0.52
2020-04-06 19:15:00,3.986667,349.066667,14.12,2.082,-0.9469301294951057,0.3214394653031615,0.9951053111006976,-0.09882013873287143,-0.18966668566636186,0.9818485363579952,0.040000000000000036
2020-04-06 19:30:00,3.873333,348.933333,13.08,2.23,-0.923879532511287,0.38268343236508917,0.9951053111006976,-0.09882013873287143,-0.19195104675642377,0.9814045015431269,-0.11333400000000005
2020-04-06 19:45:00,4.066667,354.066667,13.82,3.186667,-0.8968727415326885,0.442288690219001,0.9951053111006976,-0.09882013873287143,-0.10337120821348132,0.9946428471127137,0.19333399999999967
2020-04-06 20:00:00,4.753333,120.066667,13.66,4.872,-0.8660254037844386,0.5000000000000001,0.9951053111006976,-0.09882013873287143,0.8654430383472068,-0.5010073326572728,0.6866659999999998
2020-04-06 20:15:00,5.093333,5.266667,12.533333,6.508,-0.8314696123025455,0.5555702330196018,0.9951053111006976,-0.09882013873287143,0.09179128849283495,0.9957782681685844,0.34000000000000075
2020-04-06 20:30:00,5.326667,53.6,12.486667,6.486667,-0.7933533402912357,0.6087614290087199,0.9951053111006976,-0.09882013873287143,0.804893797355914,0.5934188866037015,0.23333399999999926
2020-04-06 20:45:00,5.133333,101.6,13.326667,5.904,-0.7518398074789772,0.6593458151000691,0.9951053111006976,-0.09882013873287143,0.9795752495993441,-0.20107792114596446,-0.19333399999999923
