Time,dcVoltage,totalActivePower,L1_acCurrent,L1_acVoltage,L2_acCurrent,L2_acVoltage,L3_acCurrent,L3_acVoltage,L1_acFrequency,L2_acFrequency,L3_acFrequency,Irradiance,Temperature,WindSpeed,hour_sin,hour_cos,doy_sin,doy_cos,Irr_diff,ClearSkyIndex
2023-03-16 14:50:00,748.0,28454.0,41.7969,221.969,42.2656,224.844,42.2266,226.203,49.965,49.9689,49.9641,851.4440000000001,22.776400000000002,3.08724,-0.6755902076156601,-0.7372773368101241,0.9611297838723007,0.27609697309746883,-9.313999999999965,1.1548490065947572
2023-03-16 14:55:00,748.125,27760.0,40.9531,224.938,41.1562,229.078,41.1016,228.984,49.9567,49.9579,49.9601,832.4100000000001,22.6934,3.1257200000000003,-0.691513055782269,-0.722363962059756,0.9611297838723007,0.27609697309746883,-19.033999999999992,1.1523415393349055
2023-03-16 15:00:00,747.312,26161.0,38.6875,221.297,38.875,225.344,38.7969,225.031,49.963,49.9599,49.9583,811.77,22.8076,1.9534599999999998,-0.7071067811865471,-0.7071067811865479,0.9611297838723007,0.27609697309746883,-20.6400000000001,1.1480161435276073
2023-03-16 15:05:00,748.062,26280.0,38.8281,224.891,39.2578,229.047,39.1406,228.188,49.9548,49.952,49.9571,797.4739999999999,23.1344,1.94496,-0.7223639620597557,-0.6915130557822692,0.9611297838723007,0.27609697309746883,-14.29600000000005,1.1532305765331687
2023-03-16 15:10:00,747.438,24280.0,36.0703,223.016,35.8984,227.094,35.9766,227.422,49.949,49.95,49.9512,733.188,23.2772,2.15168,-0.7372773368101239,-0.6755902076156604,0.9611297838723007,0.27609697309746883,-64.28599999999994,1.0852555169318066
2023-03-16 15:15:00,748.312,25811.0,38.0469,220.484,38.4531,224.25,38.2969,224.938,49.9574,49.9602,49.9551,737.75,23.6556,1.5217,-0.7518398074789773,-0.6593458151000691,0.9611297838723007,0.27609697309746883,4.562000000000012,1.118912083923717
2023-03-16 15:20:00,747.875,24768.0,36.9375,222.312,36.4062,225.938,36.5938,226.031,49.9687,49.9676,49.9673,727.3520000000001,24.2684,1.59554,-0.7660444431189779,-0.6427876096865395,0.9611297838723007,0.27609697309746883,-10.39799999999991,1.1315588369145753
2023-03-16 15:25:00,747.875,23118.0,34.3594,221.781,34.1328,225.25,34.2734,225.844,49.9567,49.9577,49.9559,693.788,24.4048,1.301114,-0.7798844830928814,-0.6259234721840596,0.9611297838723007,0.27609697309746883,-33.56400000000008,1.108423043441938
2023-03-16 15:30:00,748.062,23255.0,34.6484,220.656,34.3828,224.641,34.5859,224.938,49.9729,49.9759,49.9714,693.914,24.0982,1.5378,-0.7933533402912349,-0.6087614290087209,0.9611297838723007,0.27609697309746883,0.12599999999997635,1.1398783939546526
2023-03-16 15:35:00,748.0,23497.0,35.1094,221.922,34.6797,226.406,34.7656,225.828,49.9595,49.9594,49.9602,673.554,24.2348,2.12526,-0.8064446042674827,-0.5913096483635822,0.9611297838723007,0.27609697309746883,-20.360000000000014,1.1390884655172202
