step,time_hours,time_seconds,time_minutes,Explore-Inner_x_m,Explore-Inner_y_m,Explore-Inner_mode,Explore-Inner_charge_station_id,Explore-Mid_x_m,Explore-Mid_y_m,Explore-Mid_mode,Explore-Mid_charge_station_id,Explore-Outer_x_m,Explore-Outer_y_m,Explore-Outer_mode,Explore-Outer_charge_station_id,Drone-3m_x_m,Drone-3m_y_m,Drone-3m_mode,Drone-3m_charge_station_id,Drone-6m_x_m,Drone-6m_y_m,Drone-6m_mode,Drone-6m_charge_station_id,Drone-9m_x_m,Drone-9m_y_m,Drone-9m_mode,Drone-9m_charge_station_id
10141,0.28169444444444447,1014.1000000000001,16.901666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.729489291097584,7.496167808979344,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10142,0.28172222222222226,1014.2000000000002,16.903333333333336,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.740409008266843,7.498025483890726,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10143,0.28175,1014.3,16.904999999999998,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.751328725436101,7.499883158802107,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10144,0.2817777777777778,1014.4000000000001,16.90666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.76224844260536,7.501740833713489,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10145,0.2818055555555556,1014.5000000000001,16.908333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.773168159774619,7.503598508624871,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10146,0.2818333333333333,1014.6,16.91,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.784087876943877,7.5054561835362525,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10147,0.2818611111111111,1014.7,16.91166666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.795007594113136,7.507313858447635,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10148,0.2818888888888889,1014.8000000000001,16.913333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.805927311282394,7.509171533359016,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10149,0.2819166666666667,1014.9000000000001,16.915000000000003,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.816847028451653,7.511029208270398,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10150,0.28194444444444444,1015.0,16.916666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.827766745620911,7.51288688318178,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10151,0.28197222222222224,1015.1,16.918333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.83868646279017,7.514744558093161,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10152,0.28200000000000003,1015.2,16.92,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.849606179959428,7.516602233004543,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10153,0.28202777777777777,1015.3,16.921666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.860525897128687,7.518459907915925,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10154,0.28205555555555556,1015.4,16.923333333333332,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.871445614297945,7.520317582827307,GO_STATION,-1,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10155,0.28208333333333335,1015.5000000000001,16.925,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10156,0.28211111111111115,1015.6000000000001,16.92666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10157,0.2821388888888889,1015.6999999999999,16.92833333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10158,0.2821666666666667,1015.8000000000001,16.93,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10159,0.28219444444444447,1015.9000000000001,16.93166666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10160,0.28222222222222226,1016.0000000000001,16.933333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10161,0.28225,1016.1,16.935,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10162,0.2822777777777778,1016.2,16.936666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10163,0.2823055555555556,1016.3000000000001,16.938333333333336,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10164,0.2823333333333333,1016.4,16.94,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10165,0.2823611111111111,1016.5,16.941666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10166,0.2823888888888889,1016.6000000000001,16.943333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10167,0.2824166666666667,1016.7000000000002,16.945000000000004,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10168,0.28244444444444444,1016.8,16.946666666666665,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10169,0.28247222222222224,1016.9000000000001,16.948333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10170,0.28250000000000003,1017.0000000000001,16.950000000000003,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10171,0.28252777777777777,1017.0999999999999,16.951666666666664,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10172,0.28255555555555556,1017.2,16.953333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10173,0.28258333333333335,1017.3000000000001,16.955000000000002,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10174,0.28261111111111115,1017.4000000000001,16.956666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10175,0.2826388888888889,1017.5,16.958333333333332,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10176,0.2826666666666667,1017.6,16.96,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10177,0.28269444444444447,1017.7,16.961666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10178,0.2827222222222222,1017.8,16.96333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10179,0.28275,1017.9,16.965,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10180,0.2827777777777778,1018.0000000000001,16.96666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10181,0.2828055555555556,1018.1000000000001,16.968333333333337,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10182,0.2828333333333333,1018.1999999999999,16.97,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10183,0.2828611111111111,1018.3000000000001,16.971666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10184,0.2828888888888889,1018.4000000000001,16.973333333333336,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10185,0.2829166666666667,1018.5000000000001,16.975,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10186,0.28294444444444444,1018.6,16.976666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10187,0.28297222222222224,1018.7,16.978333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10188,0.28300000000000003,1018.8000000000001,16.98,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10189,0.28302777777777777,1018.9,16.981666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10190,0.28305555555555556,1019.0,16.983333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10191,0.28308333333333335,1019.1,16.985,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10192,0.28311111111111115,1019.2000000000002,16.986666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10193,0.2831388888888889,1019.3,16.988333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10194,0.2831666666666667,1019.4000000000001,16.990000000000002,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10195,0.28319444444444447,1019.5000000000001,16.991666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10196,0.2832222222222222,1019.5999999999999,16.993333333333332,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10197,0.28325,1019.7,16.995,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10198,0.2832777777777778,1019.8000000000001,16.996666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10199,0.2833055555555556,1019.9000000000001,16.998333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10200,0.2833333333333333,1020.0,17.0,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10201,0.2833611111111111,1020.1,17.00166666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10202,0.2833888888888889,1020.2,17.003333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10203,0.2834166666666667,1020.3000000000002,17.005000000000003,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10204,0.28344444444444444,1020.4,17.006666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10205,0.28347222222222224,1020.5,17.008333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10206,0.28350000000000003,1020.6000000000001,17.01,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10207,0.28352777777777777,1020.6999999999999,17.011666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10208,0.28355555555555556,1020.8000000000001,17.013333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10209,0.28358333333333335,1020.9000000000001,17.015,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10210,0.28361111111111115,1021.0000000000001,17.01666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10211,0.2836388888888889,1021.1,17.018333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10212,0.2836666666666667,1021.2,17.02,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10213,0.28369444444444447,1021.3000000000001,17.02166666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10214,0.2837222222222222,1021.4,17.023333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10215,0.28375,1021.5,17.025,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10216,0.2837777777777778,1021.6,17.026666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10217,0.2838055555555556,1021.7000000000002,17.028333333333336,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10218,0.2838333333333333,1021.8,17.029999999999998,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10219,0.2838611111111111,1021.9,17.031666666666666,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10220,0.2838888888888889,1022.0000000000001,17.033333333333335,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10221,0.2839166666666667,1022.1000000000001,17.035000000000004,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10222,0.28394444444444444,1022.2,17.03666666666667,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10223,0.28397222222222224,1022.3000000000001,17.038333333333334,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10224,0.28400000000000003,1022.4000000000001,17.040000000000003,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10225,0.28402777777777777,1022.5,17.041666666666668,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10226,0.28405555555555556,1022.6,17.043333333333333,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
10227,0.28408333333333335,1022.7,17.045,14.2255,8.438,WAIT_PV,-1,9.6701,10.4177,WAIT_PV,-1,11.3808,0.5766,WORK,-1,15.882365331467204,7.522175257738689,CHARGE,2,9.241520060340811,12.015505004258626,CHARGE,0,5.429330014435718,6.41207613176022,CHARGE,1
