Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-05-30 09:40:00,748.125,33817.0,49.6016,49.967,225.656,11143.0,-739.0,49.8438,49.9639,230.375,11316.0,-705.0,49.75,49.9695,230.406,11358.0,-828.0
2023-05-30 09:45:00,747.875,34294.0,50.1562,50.0276,223.094,11257.0,-751.0,50.5547,50.0311,226.906,11483.0,-666.0,50.6641,50.0263,228.031,11554.0,-822.0
2023-05-30 09:50:00,748.0,34851.0,51.2031,49.993,222.75,11543.0,-792.0,51.1797,49.9914,227.109,11657.0,-688.0,50.9922,49.9889,227.266,11651.0,-814.0
2023-05-30 09:55:00,747.812,35905.0,52.5312,50.0032,222.141,11816.0,-754.0,52.8672,50.0028,226.516,12034.0,-698.0,52.7344,49.9983,226.75,12055.0,-825.0
2023-05-30 10:00:00,748.188,36004.0,53.0547,50.0289,225.047,11901.0,-760.0,53.0859,50.0258,229.359,12024.0,-716.0,53.0312,50.0285,229.422,12079.0,-871.0
2023-05-30 10:05:00,747.75,36661.0,54.0391,49.967,224.656,12160.0,-772.0,53.7969,49.9656,228.5,12212.0,-726.0,53.875,49.9662,228.734,12289.0,-868.0
2023-05-30 10:10:00,748.125,36990.0,54.4922,49.994,224.438,12233.0,-797.0,54.3438,49.9913,229.203,12345.0,-708.0,54.4297,49.994,228.438,12412.0,-857.0
2023-05-30 10:15:00,747.875,37041.0,54.3984,50.0231,221.703,12178.0,-786.0,54.6953,50.0229,225.922,12406.0,-763.0,54.6406,50.019,226.406,12457.0,-887.0
2023-05-30 10:20:00,747.938,38361.0,56.2344,50.0152,225.203,12686.0,-834.0,56.2031,50.0104,229.641,12790.0,-742.0,56.25,50.0142,229.359,12885.0,-867.0
2023-05-30 10:25:00,747.938,38462.0,56.5391,49.9674,223.203,12775.0,-865.0,56.0625,49.9705,227.391,12783.0,-773.0,56.2969,49.9685,227.891,12904.0,-872.0
2023-05-30 10:30:00,747.875,38715.0,56.7812,49.9725,224.266,12815.0,-836.0,56.6719,49.9693,229.094,12896.0,-741.0,56.8359,49.9714,229.125,13004.0,-874.0
2023-05-30 10:35:00,748.062,39557.0,57.8984,49.9955,226.672,13062.0,-798.0,58.125,49.9966,230.266,13237.0,-731.0,57.9453,49.9993,230.906,13258.0,-867.0
2023-05-30 10:40:00,748.062,38786.0,56.9062,49.9735,222.297,12806.0,-826.0,56.9844,49.9743,226.453,12966.0,-730.0,56.8984,49.9698,227.797,13014.0,-864.0
2023-05-30 10:45:00,748.062,40518.0,59.4531,49.9605,225.375,13409.0,-812.0,59.3438,49.9591,229.75,13509.0,-735.0,59.4531,49.959,230.078,13600.0,-896.0
2023-05-30 10:50:00,747.75,40054.0,59.0469,50.0113,223.625,13305.0,-838.0,58.5078,50.0094,228.234,13303.0,-757.0,58.7969,50.0101,228.484,13446.0,-871.0
2023-05-30 10:55:00,747.5,40352.0,59.0625,49.9612,225.844,13286.0,-825.0,59.4375,49.9648,229.922,13513.0,-760.0,59.3047,49.9643,231.062,13553.0,-905.0
2023-05-30 11:00:00,748.25,40845.0,59.9219,49.9827,224.766,13568.0,-874.0,59.5703,49.9841,228.953,13631.0,-811.0,59.375,49.9844,229.422,13646.0,-880.0
2023-05-30 11:05:00,747.875,40974.0,59.8359,49.9551,223.078,13483.0,-823.0,60.3203,49.9588,226.969,13752.0,-752.0,59.9531,49.956,228.625,13739.0,-872.0
2023-05-30 11:10:00,747.438,41102.0,60.3203,49.9599,224.406,13618.0,-845.0,59.9375,49.9596,229.0,13681.0,-799.0,60.1406,49.958,229.312,13803.0,-903.0
2023-05-30 11:15:00,747.562,41748.0,61.0469,49.9721,224.875,13738.0,-797.0,61.3359,49.9689,229.219,13983.0,-772.0,61.1953,49.9717,228.953,14027.0,-891.0
2023-05-30 11:20:00,747.25,41875.0,61.4453,49.9807,224.578,13865.0,-838.0,61.2109,49.9807,228.25,13955.0,-730.0,61.3516,49.9804,228.859,14055.0,-879.0
2023-05-30 11:25:00,747.375,42087.0,61.7031,49.9726,225.156,13873.0,-825.0,61.9297,49.9688,230.188,14077.0,-791.0,61.8516,49.9736,229.562,14137.0,-878.0
2023-05-30 11:30:00,748.0,42133.0,61.6328,49.9714,224.219,13880.0,-833.0,61.8047,49.9754,227.578,14094.0,-754.0,61.7734,49.9724,228.594,14159.0,-884.0
2023-05-30 11:35:00,747.312,42691.0,62.4141,49.9618,225.5,14125.0,-877.0,62.1875,49.9631,230.094,14232.0,-785.0,62.2969,49.9632,230.281,14334.0,-903.0
2023-05-30 11:40:00,748.0,41896.0,61.0625,50.0275,222.766,13765.0,-833.0,61.5781,50.0281,227.0,14044.0,-760.0,61.4062,50.0244,227.672,14087.0,-894.0
2023-05-30 11:45:00,747.875,41268.0,60.2734,49.9702,226.578,13570.0,-828.0,60.5078,49.973,231.078,13785.0,-706.0,60.5859,49.9732,231.484,13913.0,-877.0
2023-05-30 11:50:00,747.812,43178.0,63.1016,49.9743,225.0,14308.0,-851.0,62.8828,49.9748,228.953,14371.0,-787.0,63.0234,49.974,229.234,14499.0,-907.0
2023-05-30 11:55:00,747.875,43448.0,63.3125,49.9604,226.219,14340.0,-816.0,63.4844,49.9581,231.141,14526.0,-726.0,63.3906,49.9604,230.344,14582.0,-896.0
2023-05-30 12:00:00,748.062,43323.0,63.4141,50.0084,224.953,14388.0,-871.0,62.9609,50.0067,229.062,14406.0,-809.0,63.0938,50.006,229.516,14529.0,-922.0
2023-05-30 12:05:00,748.0,41929.0,61.1797,50.0237,224.641,13802.0,-835.0,61.5156,50.0195,229.703,14038.0,-776.0,61.3906,50.0231,229.375,14089.0,-915.0
2023-05-30 12:10:00,748.062,43259.0,63.1328,49.9775,226.609,14240.0,-855.0,63.3438,49.9762,231.312,14463.0,-766.0,63.3438,49.9804,231.406,14556.0,-924.0
2023-05-30 12:15:00,747.812,43040.0,62.8906,49.953,223.328,14161.0,-865.0,63.1875,49.9554,227.219,14374.0,-769.0,63.3281,49.9512,228.125,14505.0,-943.0
2023-05-30 12:20:00,748.0,43275.0,63.0859,49.9515,225.578,14256.0,-848.0,63.2656,49.9535,230.172,14454.0,-781.0,63.3359,49.9532,231.094,14565.0,-875.0
2023-05-30 12:25:00,747.688,43745.0,63.8438,49.9646,225.469,14382.0,-857.0,64.1875,49.9699,229.594,14632.0,-790.0,64.1797,49.9666,230.719,14731.0,-914.0
2023-05-30 12:30:00,748.0,41876.0,61.3672,49.9642,223.625,13852.0,-818.0,61.2109,49.9634,227.766,13954.0,-790.0,61.2656,49.962,228.172,14070.0,-894.0
2023-05-30 12:35:00,748.062,43222.0,62.9922,49.9564,226.562,14195.0,-814.0,63.4297,49.9606,230.234,14498.0,-769.0,63.2656,49.9609,231.656,14529.0,-922.0
2023-05-30 12:40:00,747.25,42289.0,61.7266,49.9642,223.375,13930.0,-843.0,62.0,49.9673,227.625,14164.0,-758.0,61.8203,49.9638,228.438,14195.0,-894.0
2023-05-30 12:45:00,747.688,42458.0,62.1328,49.9656,224.453,14074.0,-816.0,61.8594,49.9637,228.781,14149.0,-757.0,61.8359,49.9648,229.375,14235.0,-884.0
2023-05-30 12:50:00,748.312,42732.0,62.3516,49.966,222.609,14051.0,-843.0,62.6875,49.964,227.188,14323.0,-767.0,62.4844,49.9626,227.672,14358.0,-876.0
2023-05-30 12:55:00,747.875,42260.0,61.6094,49.9747,223.0,13913.0,-857.0,61.8516,49.9777,227.469,14120.0,-739.0,61.8672,49.974,228.469,14227.0,-916.0
2023-05-30 13:00:00,748.0,41953.0,61.4688,50.0122,224.562,13910.0,-855.0,61.1641,50.0124,229.219,13992.0,-772.0,61.1016,50.0132,229.234,14051.0,-905.0
2023-05-30 13:05:00,748.062,41399.0,60.7969,50.0205,225.719,13714.0,-802.0,60.5547,50.018,230.219,13819.0,-748.0,60.5469,50.0223,229.766,13866.0,-906.0
2023-05-30 13:10:00,748.375,41388.0,60.6484,50.0114,224.578,13645.0,-833.0,60.7891,50.0171,228.453,13825.0,-755.0,60.875,50.0132,229.922,13918.0,-856.0
2023-05-30 13:15:00,747.875,40859.0,59.8438,50.0058,222.719,13460.0,-795.0,60.0859,50.0061,226.844,13662.0,-724.0,60.0859,50.0034,227.359,13737.0,-871.0
2023-05-30 13:20:00,747.938,40420.0,59.5,49.99,223.375,13419.0,-825.0,59.1172,49.9882,227.656,13465.0,-757.0,59.125,49.9891,228.172,13536.0,-859.0
2023-05-30 13:25:00,748.5,41289.0,60.7969,50.0038,224.547,13690.0,-822.0,60.3047,50.0039,228.25,13742.0,-728.0,60.5469,50.0036,229.094,13857.0,-839.0
2023-05-30 13:30:00,748.062,40463.0,59.5625,49.9886,224.75,13363.0,-809.0,59.4766,49.986,229.094,13501.0,-753.0,59.5391,49.9898,228.766,13599.0,-877.0
2023-05-30 13:35:00,748.25,39739.0,58.4375,49.9662,224.391,13152.0,-796.0,58.2266,49.9645,229.031,13243.0,-716.0,58.4062,49.9656,229.141,13344.0,-853.0
2023-05-30 13:40:00,747.812,39507.0,57.8359,49.9887,222.359,12986.0,-825.0,58.2188,49.9893,226.422,13251.0,-732.0,58.0859,49.9859,226.719,13270.0,-880.0
2023-05-30 13:45:00,747.812,40064.0,58.8828,49.9634,223.891,13284.0,-804.0,58.5469,49.9657,227.484,13338.0,-721.0,58.6719,49.9629,228.812,13442.0,-841.0
2023-05-30 13:50:00,747.938,38381.0,56.3281,50.0001,221.953,12620.0,-802.0,56.7188,50.0017,225.812,12851.0,-717.0,56.6641,49.9993,227.594,12910.0,-868.0
2023-05-30 13:55:00,748.062,39401.0,57.7344,50.0282,223.25,12953.0,-809.0,58.0938,50.0221,228.391,13194.0,-736.0,58.0469,50.0257,227.656,13254.0,-897.0
2023-05-30 14:00:00,748.312,38091.0,56.3281,49.9614,223.406,12667.0,-805.0,55.8516,49.9609,227.625,12674.0,-699.0,55.8828,49.9606,227.781,12750.0,-822.0
2023-05-30 14:05:00,748.062,37439.0,55.1719,49.972,222.844,12324.0,-794.0,55.4766,49.9683,227.344,12547.0,-692.0,55.2969,49.9689,227.203,12568.0,-890.0
2023-05-30 14:10:00,747.875,38030.0,55.8281,49.9708,225.406,12488.0,-781.0,56.3672,49.9701,230.109,12755.0,-739.0,56.1797,49.9742,230.281,12787.0,-866.0
2023-05-30 14:15:00,748.562,36600.0,53.8672,49.9562,223.266,12045.0,-765.0,54.3906,49.9612,227.25,12313.0,-727.0,53.8828,49.9591,228.25,12242.0,-823.0
2023-05-30 14:20:00,746.812,35717.0,52.7578,49.9892,222.188,11739.0,-752.0,53.1094,49.9956,226.484,11945.0,-676.0,53.1484,49.9907,227.5,12033.0,-808.0
2023-05-30 14:25:00,747.812,36610.0,53.8438,49.982,222.453,12045.0,-771.0,54.3047,49.9848,226.547,12282.0,-689.0,54.0547,49.9818,227.953,12283.0,-836.0
2023-05-30 14:30:00,747.125,33395.0,49.25,49.9933,219.656,10974.0,-748.0,49.625,49.995,223.875,11180.0,-688.0,49.6719,49.9915,224.797,11241.0,-810.0
2023-05-30 14:35:00,748.062,35692.0,52.5,50.0301,220.641,11751.0,-752.0,52.7031,50.0311,225.422,11920.0,-710.0,52.8594,50.0272,225.625,12021.0,-797.0
2023-05-30 14:40:00,747.625,33491.0,49.4062,50.0233,224.453,11093.0,-731.0,49.3203,50.0214,228.812,11171.0,-721.0,49.3203,50.0234,229.062,11227.0,-809.0
2023-05-30 14:45:00,748.375,30628.0,45.3984,50.0151,222.734,10150.0,-730.0,45.2031,50.0165,227.312,10203.0,-703.0,45.2656,50.0168,227.672,10275.0,-800.0
2023-05-30 14:50:00,748.25,29227.0,43.2891,50.0246,223.438,9661.0,-716.0,43.25,50.0258,228.141,9748.0,-646.0,43.3438,50.0271,228.109,9818.0,-771.0
2023-05-30 14:55:00,748.312,17761.0,26.8984,49.9693,219.25,5925.0,-567.0,26.6172,49.9692,224.188,5907.0,-524.0,26.6172,49.9697,223.766,5929.0,-643.0
2023-05-30 15:00:00,748.562,21834.0,32.75,50.0275,221.016,7222.0,-639.0,32.6484,50.0246,225.906,7278.0,-568.0,32.75,50.0283,225.625,7334.0,-666.0
2023-05-30 15:05:00,748.312,20523.0,30.9297,49.9755,219.375,6833.0,-610.0,30.5469,49.9764,224.312,6805.0,-585.0,30.7578,49.9752,224.641,6885.0,-655.0
2023-05-30 15:10:00,748.188,27635.0,41.0234,50.0028,222.609,9119.0,-691.0,41.0938,50.0035,227.422,9237.0,-642.0,41.1406,50.0053,227.641,9279.0,-750.0
2023-05-30 15:15:00,748.062,26933.0,40.0156,50.0009,221.828,8862.0,-707.0,40.25,49.9956,227.344,9004.0,-617.0,40.2734,50.0013,226.234,9067.0,-727.0
2023-05-30 15:20:00,748.125,26241.0,38.9375,50.0298,221.891,8632.0,-686.0,39.1797,50.0262,227.016,8783.0,-625.0,39.1875,50.03,226.562,8826.0,-740.0
2023-05-30 15:25:00,748.25,25784.0,38.4609,49.9596,221.359,8526.0,-680.0,38.3828,49.9595,226.078,8595.0,-630.0,38.4766,49.9612,226.25,8663.0,-713.0
2023-05-30 15:30:00,748.188,23820.0,35.8125,50.0188,219.844,7942.0,-680.0,35.3281,50.0181,224.766,7902.0,-633.0,35.4609,50.0186,224.938,7976.0,-716.0
2023-05-30 15:35:00,747.875,21578.0,32.4375,49.9605,218.625,7155.0,-624.0,32.2969,49.9623,223.359,7194.0,-579.0,32.3281,49.9616,223.812,7229.0,-650.0
2023-05-30 15:40:00,748.188,19717.0,29.6016,50.0132,219.031,6482.0,-594.0,29.7812,50.0082,223.922,6603.0,-541.0,29.8516,50.0107,223.641,6632.0,-666.0
2023-05-30 15:45:00,748.188,18464.0,28.0625,49.969,218.203,6163.0,-589.0,27.6016,49.9694,222.625,6118.0,-556.0,27.7891,49.9699,223.172,6183.0,-650.0
2023-05-30 15:50:00,748.062,19784.0,29.5859,50.0173,217.203,6499.0,-584.0,29.9141,50.0171,222.188,6650.0,-530.0,29.75,50.0139,222.312,6635.0,-644.0
2023-05-30 15:55:00,748.125,22007.0,32.8984,49.9646,218.875,7225.0,-637.0,33.375,49.969,223.562,7413.0,-587.0,33.0391,49.9659,224.469,7369.0,-678.0
2023-05-30 16:00:00,748.75,20593.0,30.9766,50.0122,218.906,6804.0,-607.0,31.0859,50.0087,223.797,6898.0,-554.0,30.9453,50.0098,223.438,6891.0,-656.0
2023-05-30 16:05:00,748.25,20339.0,30.7969,50.0192,219.484,6783.0,-630.0,30.2891,50.0201,224.406,6735.0,-534.0,30.5391,50.0221,224.328,6821.0,-673.0
2023-05-30 16:10:00,748.188,19387.0,29.0781,50.0282,220.922,6368.0,-577.0,29.3984,50.028,225.797,6528.0,-527.0,29.1797,50.0319,225.719,6491.0,-657.0
2023-05-30 16:15:00,748.75,18959.0,28.5547,49.9738,217.016,6256.0,-604.0,28.6328,49.9773,222.031,6346.0,-553.0,28.6172,49.9726,222.0,6357.0,-650.0
2023-05-30 16:20:00,748.0,17549.0,26.6406,49.9869,217.453,5838.0,-574.0,26.3594,49.9839,222.516,5839.0,-533.0,26.4688,49.982,222.141,5872.0,-652.0
2023-05-30 16:25:00,748.0,18024.0,27.1797,49.9664,219.438,5959.0,-600.0,27.1953,49.9632,224.844,6021.0,-539.0,27.2422,49.966,224.469,6044.0,-670.0
2023-05-30 16:30:00,747.875,17521.0,26.1875,50.0188,215.797,5717.0,-587.0,26.6797,50.0228,220.266,5904.0,-512.0,26.6094,50.0168,221.219,5900.0,-653.0
2023-05-30 16:35:00,748.125,16322.0,24.7188,49.9608,217.953,5396.0,-561.0,24.6406,49.9638,222.797,5449.0,-513.0,24.7188,49.9631,223.078,5477.0,-623.0
2023-05-30 16:40:00,748.0,16401.0,24.9531,49.9612,217.031,5452.0,-564.0,24.7188,49.9586,222.734,5465.0,-534.0,24.7656,49.9612,222.453,5484.0,-641.0
2023-05-30 16:45:00,748.25,15232.0,23.0625,49.9847,219.234,5013.0,-560.0,23.2031,49.9845,224.609,5116.0,-517.0,23.1406,49.9874,223.734,5103.0,-624.0
2023-05-30 16:50:00,747.562,13831.0,20.9531,50.0093,218.688,4546.0,-581.0,21.1641,50.0027,223.891,4648.0,-503.0,21.0781,50.0075,223.297,4637.0,-641.0
2023-05-30 16:55:00,748.188,12775.0,19.4844,49.9604,218.391,4227.0,-553.0,19.4844,49.9614,223.859,4274.0,-499.0,19.4922,49.9656,223.422,4274.0,-636.0
2023-05-30 17:00:00,747.875,12801.0,19.6875,49.991,216.938,4285.0,-572.0,19.2578,49.9883,221.984,4239.0,-530.0,19.4375,49.9884,221.547,4277.0,-655.0
2023-05-30 17:05:00,747.5,12242.0,18.4297,50.0014,219.891,3992.0,-566.0,18.9375,50.0017,224.453,4158.0,-533.0,18.6562,50.0055,224.656,4092.0,-661.0
2023-05-30 17:10:00,747.438,10839.0,16.4609,49.9895,215.234,3562.0,-548.0,16.6562,49.9891,220.234,3649.0,-521.0,16.6016,49.9885,220.047,3628.0,-645.0
2023-05-30 17:15:00,748.125,9851.0,14.9375,49.9887,218.594,3203.0,-545.0,15.3594,49.987,224.141,3348.0,-492.0,15.2188,49.9935,223.172,3300.0,-672.0
2023-05-30 17:20:00,748.0,9638.0,14.75,50.008,216.188,3172.0,-560.0,14.8438,50.004,221.469,3241.0,-504.0,14.8359,50.0067,220.859,3225.0,-651.0
2023-05-30 17:25:00,747.688,8824.0,13.7422,49.9619,216.078,2960.0,-546.0,13.3281,49.9606,221.047,2904.0,-501.0,13.625,49.9599,220.594,2960.0,-618.0
2023-05-30 17:30:00,747.375,8280.0,12.5547,50.0333,214.438,2679.0,-541.0,13.0469,50.0287,220.188,2831.0,-489.0,12.8828,50.0271,219.047,2770.0,-657.0
2023-05-30 17:35:00,748.5,7261.0,11.0703,50.0285,216.969,2354.0,-532.0,11.5,50.0318,221.984,2484.0,-504.0,11.3516,50.0293,222.234,2423.0,-662.0
2023-05-30 17:40:00,748.188,6573.0,10.4141,50.0153,215.109,2215.0,-518.0,10.0781,50.0143,220.484,2171.0,-492.0,10.2422,50.0126,220.156,2187.0,-592.0
2023-05-30 17:45:00,748.062,5464.0,8.50781,50.0289,217.297,1777.0,-515.0,8.71094,50.0315,222.172,1859.0,-454.0,8.70312,50.0307,222.312,1828.0,-585.0
2023-05-30 17:50:00,748.0,5058.0,8.04688,49.9766,215.125,1674.0,-502.0,8.00781,49.9782,220.656,1694.0,-472.0,8.10156,49.9785,220.703,1690.0,-575.0
2023-05-30 17:55:00,747.562,4362.0,7.17969,50.0045,214.609,1476.0,-519.0,6.89844,50.0065,219.562,1442.0,-462.0,7.07812,50.0041,219.578,1444.0,-590.0
2023-05-31 06:00:00,747.812,147.0,1.24219,50.0204,217.109,3.0,-269.0,1.22656,50.0235,218.953,61.0,-260.0,1.47656,50.0196,219.297,83.0,-310.0
2023-05-31 06:05:00,748.75,169.0,1.27344,50.0139,216.891,26.0,-275.0,1.21875,50.0137,218.875,58.0,-257.0,1.36719,50.0133,219.438,85.0,-285.0
2023-05-31 06:10:00,748.625,386.0,1.39062,50.0348,219.547,101.0,-286.0,1.42188,50.0342,222.016,156.0,-267.0,1.5,50.036,221.531,129.0,-300.0
2023-05-31 06:15:00,748.0,1003.0,1.90625,49.9748,220.688,336.0,-257.0,1.84375,49.9707,223.344,332.0,-243.0,1.97656,49.9716,223.094,335.0,-287.0
2023-05-31 06:20:00,748.062,901.0,1.66406,50.0255,222.625,255.0,-264.0,1.85156,50.0239,225.406,337.0,-237.0,1.89844,50.0268,224.609,309.0,-289.0
2023-05-31 06:25:00,748.125,1375.0,2.21875,49.9897,221.359,419.0,-256.0,2.40625,49.9938,223.094,485.0,-229.0,2.5,49.9898,224.469,471.0,-300.0
2023-05-31 06:30:00,747.938,1638.0,2.77344,49.9612,221.016,562.0,-256.0,2.6875,49.9612,223.359,546.0,-251.0,2.66406,49.9603,223.219,530.0,-272.0
2023-05-31 06:35:00,747.5,2002.0,3.125,49.977,221.578,643.0,-249.0,3.23438,49.9743,224.781,682.0,-230.0,3.32812,49.9763,223.5,677.0,-300.0
2023-05-31 06:40:00,747.938,3017.0,4.625,50.034,221.844,991.0,-273.0,4.65625,50.032,224.531,1012.0,-243.0,4.77344,50.0331,223.703,1014.0,-331.0
2023-05-31 06:45:00,748.125,3543.0,5.29688,49.9716,221.125,1135.0,-307.0,5.57031,49.9754,223.047,1213.0,-275.0,5.60156,49.9728,224.0,1195.0,-369.0
2023-05-31 06:50:00,748.188,3657.0,5.72656,50.0308,221.422,1234.0,-303.0,5.66406,50.0305,224.031,1231.0,-286.0,5.55469,50.0297,223.5,1192.0,-344.0
2023-05-31 06:55:00,747.938,3410.0,5.32031,50.006,221.625,1148.0,-285.0,5.19531,50.0068,223.844,1124.0,-286.0,5.26562,50.0066,223.766,1138.0,-307.0
2023-05-31 07:00:00,747.75,3358.0,5.24219,50.0313,221.125,1129.0,-294.0,5.20312,50.0333,223.219,1126.0,-290.0,5.14062,50.0314,223.5,1103.0,-325.0
2023-05-31 07:05:00,748.125,4952.0,7.40625,50.0303,218.812,1603.0,-336.0,7.67188,50.0296,221.0,1684.0,-285.0,7.67969,50.0277,221.141,1665.0,-393.0
2023-05-31 07:10:00,748.5,4878.0,7.50781,50.0173,220.141,1633.0,-308.0,7.45312,50.0194,222.422,1628.0,-328.0,7.41406,50.0198,222.797,1617.0,-347.0
2023-05-31 07:15:00,748.0,4796.0,7.23438,50.0104,222.281,1567.0,-341.0,7.45312,50.0133,224.094,1637.0,-298.0,7.33594,50.0129,224.859,1592.0,-380.0
2023-05-31 07:20:00,748.688,6207.0,9.55469,50.0333,220.766,2101.0,-344.0,9.29688,50.0359,223.188,2049.0,-350.0,9.35156,50.035,223.234,2057.0,-380.0
2023-05-31 07:25:00,747.938,6840.0,10.2109,50.0331,223.109,2232.0,-372.0,10.625,50.0324,225.828,2348.0,-321.0,10.2812,50.0341,225.797,2260.0,-409.0
2023-05-31 07:30:00,748.75,7394.0,11.2422,50.0264,220.172,2455.0,-397.0,11.3281,50.0237,224.047,2494.0,-366.0,11.1328,50.0278,223.453,2445.0,-426.0
2023-05-31 07:35:00,748.062,7519.0,11.875,50.0325,216.406,2537.0,-590.0,11.4219,50.0327,221.875,2464.0,-546.0,11.7031,50.0322,221.312,2518.0,-631.0
2023-05-31 07:40:00,747.938,10707.0,16.4609,49.994,217.531,3569.0,-623.0,16.25,49.994,222.172,3566.0,-556.0,16.3281,49.9946,222.234,3572.0,-674.0
2023-05-31 07:45:00,747.25,11308.0,17.2812,50.0038,216.781,3754.0,-633.0,17.2188,50.0054,221.562,3779.0,-578.0,17.2422,50.0033,221.062,3775.0,-686.0
2023-05-31 07:50:00,748.062,12303.0,18.5312,50.0227,217.75,4034.0,-650.0,18.9062,50.0255,222.719,4172.0,-564.0,18.6328,50.0218,222.672,4097.0,-691.0
2023-05-31 07:55:00,748.0,15626.0,23.6172,49.9609,219.781,5162.0,-628.0,23.7109,49.9625,224.562,5242.0,-554.0,23.6328,49.9632,224.75,5222.0,-672.0
2023-05-31 08:00:00,748.25,17787.0,26.9453,49.9604,218.266,5927.0,-647.0,26.6641,49.9621,223.281,5920.0,-598.0,26.75,49.9598,223.109,5940.0,-701.0
2023-05-31 08:05:00,748.062,19108.0,28.6562,49.9537,220.953,6310.0,-677.0,28.7031,49.9583,225.422,6388.0,-579.0,28.7578,49.9565,225.375,6410.0,-673.0
2023-05-31 08:10:00,747.688,18918.0,28.5078,50.0181,219.0,6275.0,-666.0,28.3672,50.0203,223.547,6314.0,-574.0,28.3984,50.0185,223.688,6329.0,-686.0
2023-05-31 08:15:00,747.438,20803.0,31.1484,49.9765,221.031,6849.0,-675.0,31.375,49.978,225.281,6983.0,-593.0,31.25,49.9802,225.891,6971.0,-732.0
2023-05-31 08:20:00,747.875,20780.0,31.2109,49.9843,220.625,6880.0,-677.0,31.1719,49.9869,224.672,6948.0,-615.0,31.125,49.9868,225.344,6952.0,-700.0
2023-05-31 08:25:00,748.062,22570.0,33.8516,49.9632,218.484,7455.0,-705.0,33.9375,49.9658,222.797,7547.0,-652.0,33.8906,49.962,222.891,7568.0,-751.0
2023-05-31 08:30:00,748.125,22509.0,33.8672,49.9588,220.5,7492.0,-706.0,33.6094,49.9611,225.062,7496.0,-625.0,33.6484,49.9607,224.672,7521.0,-747.0
2023-05-31 08:35:00,748.188,23414.0,35.2422,50.0129,220.25,7752.0,-741.0,35.1797,50.0109,225.328,7822.0,-677.0,35.1406,50.0151,224.531,7840.0,-775.0
2023-05-31 08:40:00,748.438,23244.0,34.7422,50.0034,219.062,7605.0,-742.0,35.2969,50.0069,223.828,7833.0,-651.0,35.1406,50.0065,224.219,7806.0,-803.0
2023-05-31 08:45:00,747.375,22850.0,33.8281,49.9606,220.469,7534.0,-728.0,33.9688,49.9627,225.547,7654.0,-680.0,33.9062,49.9601,225.75,7662.0,-777.0
2023-05-31 08:50:00,748.625,23726.0,35.2656,49.9894,221.484,7867.0,-726.0,35.0625,49.9866,226.812,7910.0,-670.0,35.1719,49.9882,226.375,7949.0,-782.0
2023-05-31 08:55:00,748.0,26429.0,39.1484,50.0274,223.672,8711.0,-772.0,39.3672,50.0246,228.766,8873.0,-708.0,39.1562,50.0288,228.297,8845.0,-834.0
2023-05-31 09:00:00,747.938,25493.0,37.8281,50.0151,222.109,8450.0,-760.0,37.6172,50.0162,226.906,8496.0,-695.0,37.7031,50.0162,227.078,8547.0,-818.0
2023-05-31 09:05:00,748.0,25429.0,37.5156,49.9792,221.906,8337.0,-789.0,38.0156,49.9741,227.281,8559.0,-695.0,37.7578,49.9762,226.312,8533.0,-852.0
2023-05-31 09:10:00,748.75,20127.0,30.1641,50.0059,221.109,6688.0,-677.0,29.8906,50.0085,226.422,6694.0,-635.0,30.0078,50.0068,225.641,6745.0,-727.0
2023-05-31 09:15:00,748.062,29918.0,43.9531,49.9831,223.719,9818.0,-798.0,44.4375,49.9887,228.625,10042.0,-753.0,44.3203,49.9866,229.234,10058.0,-866.0
2023-05-31 09:20:00,748.062,28156.0,41.7734,49.9805,222.5,9335.0,-788.0,41.4531,49.9807,227.328,9378.0,-703.0,41.6484,49.9801,227.406,9443.0,-837.0
2023-05-31 09:25:00,747.375,24328.0,36.1172,50.0104,220.297,7998.0,-762.0,36.3984,50.0057,225.766,8172.0,-668.0,36.25,50.0075,224.734,8158.0,-801.0
2023-05-31 09:30:00,748.0,29794.0,44.0312,49.9746,221.672,9860.0,-824.0,43.9453,49.9738,226.281,9929.0,-749.0,44.0469,49.9735,226.125,10005.0,-865.0
2023-05-31 09:35:00,748.375,29417.0,43.7344,49.9866,221.234,9763.0,-809.0,43.3984,49.9848,226.359,9795.0,-746.0,43.5156,49.9839,225.969,9859.0,-860.0
2023-05-31 09:40:00,748.188,25024.0,37.4688,49.9654,220.391,8345.0,-757.0,37.0625,49.9665,225.359,8333.0,-699.0,37.0078,49.9666,225.562,8346.0,-768.0
2023-05-31 09:45:00,747.812,36184.0,52.9844,50.0082,222.391,11902.0,-888.0,53.375,50.0122,226.688,12134.0,-799.0,53.1953,50.0063,227.906,12148.0,-925.0
2023-05-31 09:50:00,748.625,32230.0,47.625,49.9887,223.672,10675.0,-805.0,47.3359,49.989,227.703,10723.0,-768.0,47.5312,49.9861,228.703,10832.0,-864.0
2023-05-31 09:55:00,747.75,34104.0,50.125,49.9686,222.703,11255.0,-852.0,50.2578,49.9667,227.406,11411.0,-803.0,50.1953,49.9669,227.25,11438.0,-922.0
