Time,dcVoltage(V),totalActivePower(W),L1_acCurrent(A),L1_acFrequency(Hz),L1_acVoltage(V),L1_activePower(W),L1_reactivePower(W),L2_acCurrent(A),L2_acFrequency(Hz),L2_acVoltage(V),L2_activePower(W),L2_reactivePower(W),L3_acCurrent(A),L3_acFrequency(Hz),L3_acVoltage(V),L3_activePower(W),L3_reactivePower(W)
2023-08-31 07:55:00,749.062,5265.0,8.10156,49.9989,219.281,1732.0,-410.0,8.22656,49.9991,223.547,1784.0,-368.0,8.16406,50.0002,223.125,1749.0,-469.0
2023-08-31 08:00:00,748.188,5937.0,9.24219,49.9643,217.906,1984.0,-465.0,9.10938,49.9642,222.469,1973.0,-433.0,9.23438,49.9644,222.281,1980.0,-534.0
2023-08-31 08:05:00,748.125,7162.0,10.9688,49.9954,217.906,2353.0,-486.0,11.0625,49.9893,222.531,2404.0,-411.0,11.1719,49.9914,221.594,2405.0,-584.0
2023-08-31 08:10:00,748.562,6458.0,10.0391,49.9673,218.531,2146.0,-475.0,9.92188,49.9705,223.109,2152.0,-410.0,10.0859,49.9675,223.453,2160.0,-566.0
2023-08-31 08:15:00,748.688,6275.0,9.71094,50.0146,215.828,2076.0,-472.0,9.73438,50.0169,220.781,2109.0,-421.0,9.72656,50.0132,220.594,2090.0,-528.0
2023-08-31 08:20:00,749.188,5809.0,9.01562,50.0137,215.922,1917.0,-470.0,9.08594,50.0108,220.359,1959.0,-411.0,9.08594,50.0104,220.312,1933.0,-565.0
2023-08-31 08:25:00,748.438,8344.0,12.7969,49.9667,218.016,2781.0,-467.0,12.7266,49.9682,222.812,2789.0,-456.0,12.7109,49.9649,222.516,2774.0,-570.0
2023-08-31 08:30:00,749.188,7488.0,11.5156,49.9581,217.0,2477.0,-474.0,11.5781,49.9579,221.422,2515.0,-437.0,11.5156,49.9577,221.078,2496.0,-517.0
2023-08-31 08:35:00,749.188,9427.0,14.3359,50.0089,218.719,3098.0,-505.0,14.5234,50.0073,223.625,3179.0,-451.0,14.4844,50.0087,223.266,3150.0,-618.0
2023-08-31 08:40:00,749.0,10682.0,16.1797,49.9941,217.016,3510.0,-474.0,16.375,49.9922,221.578,3595.0,-433.0,16.3594,49.9932,220.75,3577.0,-587.0
2023-08-31 08:45:00,748.625,11976.0,18.1172,49.9639,216.406,3949.0,-497.0,18.2891,49.9651,221.422,4025.0,-458.0,18.2266,49.9642,221.391,4002.0,-628.0
2023-08-31 08:50:00,748.438,12258.0,18.5234,50.027,216.516,4040.0,-486.0,18.6875,50.0295,220.531,4118.0,-417.0,18.6484,50.0266,220.766,4100.0,-574.0
2023-08-31 08:55:00,748.938,10833.0,16.4453,50.0214,218.422,3585.0,-517.0,16.4844,50.0228,222.922,3632.0,-461.0,16.4453,50.0226,222.109,3616.0,-577.0
2023-08-31 09:00:00,748.312,16397.0,24.8672,49.9929,220.297,5477.0,-503.0,24.5625,49.992,224.594,5452.0,-445.0,24.5781,49.994,224.609,5468.0,-566.0
2023-08-31 09:05:00,748.938,13034.0,19.6562,49.9943,220.25,4287.0,-491.0,19.8594,49.9936,224.438,4378.0,-430.0,19.8516,49.9954,224.453,4369.0,-562.0
2023-08-31 09:10:00,749.0,15140.0,23.0078,49.9624,219.406,5039.0,-493.0,22.8359,49.9606,224.656,5040.0,-451.0,22.8672,49.965,223.562,5061.0,-582.0
2023-08-31 09:15:00,748.75,21819.0,32.7344,49.9662,219.375,7240.0,-540.0,32.6328,49.9682,224.141,7280.0,-498.0,32.625,49.968,223.859,7299.0,-570.0
2023-08-31 09:20:00,749.562,9898.0,15.0859,50.0077,215.422,3264.0,-472.0,15.1484,50.011,220.453,3312.0,-430.0,15.2344,50.0068,220.047,3322.0,-548.0
2023-08-31 09:25:00,748.938,9387.0,14.3047,49.9821,218.75,3080.0,-451.0,14.4609,49.9846,223.844,3158.0,-398.0,14.4766,49.986,223.391,3149.0,-580.0
2023-08-31 09:30:00,748.812,8458.0,12.9766,49.9659,216.156,2793.0,-468.0,12.9922,49.9729,221.094,2833.0,-427.0,13.0938,49.9699,221.672,2832.0,-596.0
2023-08-31 09:35:00,748.438,8572.0,13.1719,49.9611,217.781,2847.0,-454.0,13.1406,49.9606,222.594,2868.0,-415.0,13.125,49.9625,221.719,2857.0,-537.0
2023-08-31 09:40:00,748.812,10083.0,15.4688,50.022,216.859,3355.0,-465.0,15.3516,50.0207,221.469,3359.0,-427.0,15.4062,50.0211,221.016,3369.0,-558.0
2023-08-31 09:45:00,748.5,10888.0,16.5234,50.0272,218.312,3571.0,-479.0,16.7578,50.0283,222.812,3663.0,-421.0,16.7656,50.0303,222.562,3654.0,-595.0
2023-08-31 09:50:00,748.312,9554.0,14.6719,49.9704,216.375,3162.0,-458.0,14.6797,49.9668,221.641,3201.0,-416.0,14.6797,49.9711,221.234,3191.0,-550.0
2023-08-31 09:55:00,748.938,8879.0,13.5391,50.0127,214.594,2911.0,-465.0,13.8125,50.0131,218.812,3006.0,-418.0,13.7188,50.0118,218.484,2962.0,-588.0
2023-08-31 10:00:00,748.25,7864.0,12.1797,50.0116,216.766,2622.0,-471.0,12.1016,50.0116,221.219,2629.0,-442.0,12.1094,50.0107,220.562,2613.0,-572.0
2023-08-31 10:05:00,749.312,6708.0,10.4375,49.998,214.641,2221.0,-473.0,10.4219,49.9974,218.781,2246.0,-420.0,10.5078,49.996,218.828,2241.0,-556.0
2023-08-31 10:10:00,749.188,6910.0,10.7344,49.9863,216.891,2298.0,-476.0,10.7031,49.986,221.172,2309.0,-453.0,10.7266,49.9876,221.031,2303.0,-555.0
2023-08-31 10:15:00,748.5,9193.0,14.0078,50.0306,214.406,3016.0,-492.0,14.1641,50.0348,218.812,3087.0,-394.0,14.2578,50.0295,219.203,3090.0,-596.0
2023-08-31 10:20:00,748.875,12842.0,19.5781,49.9938,217.891,4278.0,-473.0,19.4297,49.9913,222.828,4276.0,-436.0,19.4609,49.9941,221.953,4288.0,-541.0
2023-08-31 10:25:00,749.0,17386.0,26.3281,49.9716,217.734,5795.0,-485.0,26.1328,49.9741,221.469,5784.0,-457.0,26.1875,49.9683,221.781,5807.0,-593.0
2023-08-31 10:30:00,748.188,18052.0,27.3906,49.9915,217.766,6017.0,-504.0,27.1094,49.9898,223.078,5996.0,-466.0,27.1875,49.9885,221.953,6039.0,-574.0
2023-08-31 10:35:00,748.875,15486.0,23.4609,49.9811,219.234,5129.0,-442.0,23.3906,49.9786,223.891,5166.0,-444.0,23.4922,49.9831,222.734,5191.0,-569.0
2023-08-31 10:40:00,748.688,15260.0,23.125,49.9674,217.797,5069.0,-475.0,23.0703,49.9671,221.969,5095.0,-406.0,23.0547,49.9681,222.0,5096.0,-565.0
2023-08-31 10:45:00,748.25,16323.0,24.7656,50.0179,219.266,5428.0,-479.0,24.625,50.0221,223.641,5436.0,-478.0,24.6641,50.0195,222.922,5459.0,-564.0
2023-08-31 10:50:00,749.312,14841.0,22.5156,50.039,217.172,4917.0,-478.0,22.5781,50.041,221.594,4972.0,-459.0,22.4922,50.0386,221.844,4952.0,-616.0
2023-08-31 10:55:00,748.188,15701.0,23.7969,49.9708,217.375,5204.0,-500.0,23.7812,49.9706,222.328,5254.0,-482.0,23.7344,49.9711,221.25,5243.0,-599.0
2023-08-31 11:00:00,748.188,18331.0,27.625,50.0264,218.578,6039.0,-529.0,27.7031,50.028,222.875,6121.0,-472.0,27.8672,50.026,223.016,6171.0,-590.0
2023-08-31 11:05:00,748.938,20751.0,31.3125,50.0177,217.234,6861.0,-540.0,31.3828,50.0116,221.375,6932.0,-515.0,31.3672,50.0144,221.078,6958.0,-638.0
2023-08-31 11:10:00,748.188,23200.0,34.7891,49.9593,219.703,7691.0,-558.0,34.7812,49.9605,223.641,7744.0,-531.0,34.7422,49.9621,223.797,7765.0,-662.0
2023-08-31 11:15:00,748.25,29155.0,43.4062,49.9831,219.328,9625.0,-607.0,43.6016,49.986,223.062,9748.0,-560.0,43.5469,49.9819,223.578,9782.0,-688.0
2023-08-31 11:20:00,748.25,25069.0,37.2891,50.0378,221.688,8246.0,-565.0,37.6484,50.0348,225.578,8403.0,-553.0,37.6094,50.0396,224.484,8420.0,-665.0
2023-08-31 11:25:00,748.25,40577.0,59.6562,50.0333,222.875,13408.0,-687.0,59.8125,50.0331,226.422,13534.0,-668.0,59.8906,50.0331,227.109,13635.0,-746.0
2023-08-31 11:30:00,748.812,24063.0,35.9766,50.0299,219.703,7965.0,-581.0,36.1406,50.0287,223.609,8057.0,-569.0,35.9766,50.0289,222.922,8041.0,-612.0
2023-08-31 11:35:00,748.75,23842.0,36.0312,50.0238,219.688,7937.0,-569.0,35.8203,50.0274,223.453,7957.0,-553.0,35.6641,50.0277,223.875,7948.0,-647.0
2023-08-31 11:40:00,748.75,29486.0,44.0859,50.0355,221.984,9788.0,-598.0,43.9453,50.0318,225.984,9833.0,-600.0,43.9922,50.0358,225.891,9865.0,-708.0
2023-08-31 11:45:00,748.625,31804.0,47.3828,50.0169,221.406,10566.0,-618.0,47.1797,50.0136,225.844,10603.0,-620.0,47.1328,50.0156,224.641,10635.0,-686.0
2023-08-31 11:50:00,748.625,24646.0,36.9844,50.0132,218.453,8163.0,-602.0,36.9844,50.0171,222.438,8229.0,-550.0,37.0078,50.0121,222.75,8254.0,-671.0
2023-08-31 11:55:00,748.625,23015.0,34.5938,50.0304,217.875,7606.0,-580.0,34.7266,50.0345,221.422,7696.0,-541.0,34.6719,50.0296,222.641,7713.0,-636.0
2023-08-31 12:00:00,748.125,24883.0,37.2969,49.9884,217.719,8218.0,-561.0,37.4688,49.9899,221.156,8318.0,-520.0,37.4688,49.9863,221.578,8347.0,-650.0
2023-08-31 12:05:00,748.125,30457.0,45.2812,50.0309,221.875,10098.0,-620.0,45.2969,50.0319,226.031,10165.0,-610.0,45.2266,50.03,226.047,10194.0,-735.0
2023-08-31 12:10:00,748.688,29636.0,44.2734,49.9684,220.781,9857.0,-630.0,43.9609,49.9664,224.891,9863.0,-602.0,44.0391,49.9679,224.812,9916.0,-680.0
2023-08-31 12:15:00,748.625,26852.0,40.2969,50.035,220.25,8937.0,-589.0,40.0625,50.0331,224.297,8951.0,-602.0,40.0547,50.0338,223.969,8964.0,-647.0
2023-08-31 12:20:00,807.875,49955.0,73.2812,49.9541,225.812,16586.0,-752.0,73.1172,49.9566,228.781,16660.0,-758.0,73.0625,49.9558,229.969,16709.0,-782.0
2023-08-31 12:25:00,748.688,37426.0,55.5312,50.0338,221.734,12430.0,-658.0,55.3359,50.0328,226.203,12478.0,-676.0,55.3516,50.0321,225.641,12518.0,-764.0
2023-08-31 12:30:00,812.625,49975.0,73.1719,50.0059,223.391,16531.0,-796.0,73.2422,50.0105,226.453,16671.0,-759.0,73.3438,50.0032,226.594,16773.0,-830.0
2023-08-31 12:35:00,748.188,25065.0,37.7266,49.973,217.828,8316.0,-532.0,37.7031,49.9743,221.219,8377.0,-520.0,37.6172,49.9704,221.812,8372.0,-638.0
2023-08-31 12:40:00,748.188,25643.0,38.5469,49.9727,220.219,8518.0,-573.0,38.3984,49.971,224.359,8549.0,-557.0,38.4062,49.9729,223.828,8576.0,-671.0
2023-08-31 12:45:00,748.812,23255.0,34.9688,49.9995,220.234,7663.0,-568.0,35.1328,49.9928,225.219,7772.0,-547.0,35.125,49.9994,223.578,7820.0,-651.0
2023-08-31 12:50:00,748.062,23721.0,35.5938,49.9624,219.109,7833.0,-578.0,35.6719,49.9625,224.594,7924.0,-522.0,35.7031,49.9633,224.297,7964.0,-683.0
2023-08-31 12:55:00,748.25,22212.0,33.4844,50.027,217.109,7354.0,-558.0,33.4219,50.0255,222.547,7400.0,-532.0,33.5312,50.0259,221.609,7458.0,-637.0
2023-08-31 13:00:00,748.312,23728.0,35.5781,50.0208,217.312,7812.0,-589.0,35.8594,50.0201,222.156,7950.0,-566.0,35.7656,50.0156,221.438,7966.0,-672.0
2023-08-31 13:05:00,748.375,20161.0,30.4062,50.0185,217.453,6671.0,-519.0,30.4844,50.0208,222.625,6740.0,-535.0,30.4297,50.0194,222.172,6750.0,-638.0
2023-08-31 13:10:00,748.188,20446.0,31.0,50.004,219.734,6810.0,-538.0,30.7891,50.0049,223.656,6809.0,-513.0,30.7422,50.007,223.766,6827.0,-644.0
2023-08-31 13:15:00,748.125,48182.0,70.7656,49.9608,225.359,15902.0,-765.0,70.9922,49.9565,230.156,16116.0,-712.0,70.9219,49.963,229.031,16164.0,-798.0
2023-08-31 13:20:00,748.5,44714.0,65.9375,50.0307,221.781,14791.0,-713.0,66.0703,50.0329,225.625,14933.0,-700.0,65.9609,50.0306,226.672,14990.0,-777.0
2023-08-31 13:25:00,748.438,43201.0,63.6172,50.0216,223.406,14292.0,-706.0,63.6328,50.0219,227.344,14419.0,-645.0,63.7422,50.0232,227.125,14490.0,-825.0
2023-08-31 13:30:00,748.625,39412.0,58.4141,49.954,224.781,13037.0,-652.0,58.4922,49.9527,229.125,13173.0,-713.0,58.4141,49.957,227.531,13202.0,-765.0
2023-08-31 13:35:00,748.562,44785.0,65.6797,50.0157,224.797,14841.0,-715.0,65.6172,50.0139,228.062,14939.0,-719.0,65.6719,50.0166,228.156,15005.0,-795.0
2023-08-31 13:40:00,749.062,41380.0,60.8906,50.0067,223.156,13637.0,-665.0,61.1562,50.003,227.625,13826.0,-648.0,61.2969,50.0059,227.156,13917.0,-792.0
2023-08-31 13:45:00,748.438,32356.0,48.2109,49.9942,219.391,10706.0,-642.0,48.25,49.9972,223.281,10803.0,-649.0,48.2266,49.9942,223.438,10847.0,-694.0
2023-08-31 13:50:00,748.5,28192.0,42.1797,50.0002,219.953,9345.0,-615.0,42.0781,49.9986,224.859,9400.0,-569.0,42.125,49.9993,224.312,9447.0,-689.0
2023-08-31 13:55:00,748.75,21462.0,32.375,49.9635,217.344,7107.0,-561.0,32.3359,49.9614,222.25,7150.0,-536.0,32.3984,49.9622,221.812,7205.0,-626.0
2023-08-31 14:00:00,748.812,22495.0,33.8516,49.9844,217.359,7419.0,-574.0,34.0312,49.9854,221.094,7536.0,-510.0,33.9922,49.9838,221.359,7540.0,-662.0
2023-08-31 14:05:00,748.0,34602.0,51.4062,49.9928,221.953,11460.0,-624.0,51.5078,49.9924,225.859,11573.0,-631.0,51.3906,49.9939,225.859,11569.0,-735.0
2023-08-31 14:10:00,748.375,21593.0,32.6641,49.9866,220.656,7163.0,-552.0,32.6016,49.9895,224.406,7210.0,-555.0,32.6719,49.9906,223.812,7220.0,-638.0
2023-08-31 14:15:00,747.438,28240.0,42.3516,49.9742,219.938,9374.0,-618.0,42.2578,49.9771,223.781,9416.0,-619.0,42.2812,49.9777,224.453,9450.0,-705.0
2023-08-31 14:20:00,748.938,27304.0,40.8047,49.9918,219.875,8998.0,-634.0,41.0703,49.9857,224.25,9140.0,-548.0,41.0547,49.9921,222.828,9166.0,-680.0
2023-08-31 14:25:00,748.375,25747.0,38.5625,49.9978,220.031,8535.0,-604.0,38.5703,49.9955,224.188,8597.0,-578.0,38.5391,49.9966,223.969,8615.0,-660.0
2023-08-31 14:30:00,748.25,21871.0,32.8047,50.0006,218.656,7217.0,-578.0,33.0,50.0049,223.297,7307.0,-541.0,33.0781,50.0012,223.297,7347.0,-688.0
2023-08-31 14:35:00,748.312,22379.0,33.8281,50.0229,218.141,7440.0,-573.0,33.6641,50.0224,222.688,7456.0,-563.0,33.6641,50.0214,222.609,7483.0,-626.0
2023-08-31 14:40:00,748.375,21332.0,32.2109,50.0132,218.156,7064.0,-561.0,32.2188,50.007,223.281,7129.0,-537.0,32.1719,50.0118,221.734,7139.0,-635.0
2023-08-31 14:45:00,748.312,24113.0,36.1875,50.0002,217.359,7962.0,-581.0,36.4297,50.0007,221.344,8073.0,-527.0,36.3359,49.9958,221.703,8078.0,-687.0
2023-08-31 14:50:00,747.75,17922.0,27.2656,49.9934,216.766,5985.0,-526.0,27.0156,49.9925,220.406,5958.0,-478.0,27.0859,49.9925,221.047,5979.0,-659.0
2023-08-31 14:55:00,748.5,18240.0,27.4922,49.9794,215.469,6009.0,-493.0,27.7344,49.9818,220.422,6115.0,-456.0,27.6875,49.9798,219.812,6116.0,-596.0
2023-08-31 15:00:00,748.312,18688.0,28.3281,50.0274,217.516,6216.0,-502.0,28.1797,50.0258,221.719,6230.0,-486.0,28.1953,50.0268,221.578,6242.0,-592.0
2023-08-31 15:05:00,749.0,18165.0,27.6328,49.9596,218.938,6066.0,-507.0,27.2969,49.9596,222.625,6038.0,-481.0,27.4297,49.9617,222.531,6061.0,-585.0
2023-08-31 15:10:00,749.125,18396.0,27.6719,50.0265,216.031,6047.0,-507.0,27.8984,50.0293,220.188,6155.0,-459.0,28.0156,50.0255,220.328,6194.0,-580.0
2023-08-31 15:15:00,748.25,17748.0,26.7891,50.0331,216.547,5874.0,-487.0,26.875,50.0317,220.516,5929.0,-489.0,26.8672,50.0317,220.922,5945.0,-589.0
2023-08-31 15:20:00,749.0,15959.0,24.125,50.011,217.453,5251.0,-493.0,24.4219,50.0107,221.844,5368.0,-440.0,24.2891,50.0089,221.688,5340.0,-586.0
2023-08-31 15:25:00,748.625,16210.0,24.6719,50.0026,219.375,5413.0,-523.0,24.375,50.004,223.438,5381.0,-499.0,24.5078,50.0028,223.0,5416.0,-618.0
2023-08-31 15:30:00,748.562,16151.0,24.5703,50.0211,216.703,5367.0,-520.0,24.4062,50.0241,221.109,5371.0,-477.0,24.5703,50.0236,222.203,5413.0,-609.0
2023-08-31 15:35:00,748.312,17411.0,26.4297,50.0205,215.734,5780.0,-495.0,26.375,50.0221,220.266,5819.0,-497.0,26.3281,50.0188,220.188,5812.0,-583.0
2023-08-31 15:40:00,748.5,15286.0,23.2734,50.0267,215.969,5077.0,-474.0,23.1719,50.0255,220.844,5101.0,-453.0,23.1562,50.0244,220.016,5108.0,-555.0
2023-08-31 15:45:00,748.5,12583.0,19.2266,49.9627,216.156,4192.0,-468.0,19.1094,49.9629,220.984,4193.0,-468.0,19.125,49.9624,220.5,4198.0,-565.0
2023-08-31 15:50:00,748.312,14247.0,21.6172,49.9701,217.375,4698.0,-495.0,21.6719,49.9716,222.234,4751.0,-448.0,21.8672,49.9728,222.016,4798.0,-605.0
2023-08-31 15:55:00,749.0,14636.0,22.2344,50.0262,215.688,4831.0,-481.0,22.3984,50.0238,219.828,4915.0,-445.0,22.3047,50.0232,219.375,4890.0,-588.0
2023-08-31 16:00:00,749.0,12535.0,19.0391,50.0285,215.891,4120.0,-482.0,19.25,50.0263,221.266,4209.0,-451.0,19.2656,50.028,220.141,4206.0,-609.0
2023-08-31 16:05:00,748.438,11042.0,16.9141,50.0156,217.094,3669.0,-494.0,16.8125,50.0123,221.641,3685.0,-455.0,16.875,50.013,220.922,3688.0,-585.0
2023-08-31 16:10:00,748.625,10916.0,16.6953,49.9969,218.953,3604.0,-488.0,16.7812,49.9963,223.594,3660.0,-462.0,16.7969,50.0002,222.312,3652.0,-624.0
2023-08-31 16:15:00,748.5,11984.0,18.3281,50.0107,215.812,3975.0,-505.0,18.2891,50.0138,219.75,4002.0,-483.0,18.3672,50.0091,220.031,4007.0,-659.0
2023-08-31 16:20:00,749.188,8403.0,12.9766,49.9619,216.812,2767.0,-471.0,13.0938,49.9638,220.875,2833.0,-400.0,13.0391,49.9633,221.203,2803.0,-557.0
2023-08-31 16:25:00,748.562,8519.0,13.1875,50.0007,215.062,2834.0,-453.0,13.125,49.9991,219.656,2854.0,-415.0,13.0781,49.9993,219.609,2831.0,-540.0
2023-08-31 16:30:00,748.938,8803.0,13.6406,50.0326,217.969,2910.0,-501.0,13.7812,50.0279,222.609,2979.0,-438.0,13.6094,50.0346,221.516,2914.0,-641.0
2023-08-31 16:35:00,748.5,7080.0,11.0391,49.9724,214.047,2349.0,-451.0,11.0625,49.9707,218.875,2380.0,-425.0,10.9844,49.9698,218.422,2351.0,-515.0
2023-08-31 16:40:00,748.438,7093.0,11.1094,50.015,214.359,2366.0,-447.0,11.0312,50.0164,219.047,2369.0,-437.0,11.0312,50.0149,218.969,2358.0,-529.0
2023-08-31 16:45:00,748.625,6290.0,9.70312,50.0241,212.672,2040.0,-463.0,9.98438,50.0247,216.906,2135.0,-419.0,10.0078,50.0207,216.766,2115.0,-552.0
2023-08-31 16:50:00,748.5,5685.0,9.03125,50.0069,214.844,1899.0,-459.0,8.92969,50.0076,218.969,1901.0,-438.0,8.94531,50.0057,219.297,1885.0,-536.0
2023-08-31 16:55:00,748.562,3822.0,6.11719,50.0272,215.641,1247.0,-431.0,6.23438,50.0288,221.047,1296.0,-397.0,6.3125,50.0302,219.797,1279.0,-515.0
2023-08-31 17:00:00,748.562,3157.0,5.25781,50.0154,211.859,1050.0,-425.0,5.28125,50.0189,216.969,1079.0,-397.0,5.28125,50.0139,216.5,1028.0,-518.0
2023-08-31 17:05:00,748.562,2492.0,4.24219,50.0053,213.875,814.0,-424.0,4.34375,50.0042,218.234,850.0,-414.0,4.58594,50.0039,218.125,828.0,-566.0
2023-08-31 17:10:00,748.625,1931.0,3.46094,49.9692,212.422,614.0,-419.0,3.625,49.9662,217.344,678.0,-398.0,3.89062,49.9654,216.219,639.0,-555.0
2023-08-31 17:15:00,748.562,1507.0,3.0,49.993,213.562,488.0,-421.0,3.05469,49.9897,217.359,533.0,-393.0,3.26562,49.9909,216.719,486.0,-519.0
2023-08-31 17:20:00,748.625,1232.0,2.67188,49.9718,211.969,383.0,-428.0,2.76562,49.9736,217.406,442.0,-405.0,3.125,49.9709,216.844,407.0,-546.0
2023-08-31 17:25:00,748.5,1051.0,2.53906,49.9626,213.641,328.0,-436.0,2.5625,49.9599,218.5,383.0,-404.0,2.75781,49.9615,217.781,340.0,-495.0
2023-08-31 17:30:00,748.75,845.0,2.32812,50.0284,211.703,255.0,-429.0,2.35938,50.0272,217.016,315.0,-401.0,2.75781,50.027,216.406,275.0,-533.0
2023-08-31 17:35:00,748.75,596.0,2.11719,49.9934,215.438,151.0,-427.0,2.1875,49.9917,220.047,244.0,-404.0,2.53125,49.9972,219.625,201.0,-511.0
2023-08-31 17:40:00,748.438,760.0,2.25781,49.9534,214.047,204.0,-438.0,2.32812,49.957,218.594,296.0,-406.0,2.76562,49.9544,219.312,260.0,-539.0
2023-08-31 17:45:00,749.0,1533.0,3.0,50.0223,214.453,499.0,-412.0,3.0625,50.0206,218.969,542.0,-386.0,3.08594,50.0239,218.938,492.0,-461.0
2023-08-31 17:50:00,749.188,863.0,2.32031,50.0108,215.688,240.0,-436.0,2.33594,50.0088,220.969,326.0,-385.0,2.67969,50.0152,219.969,297.0,-503.0
2023-08-31 17:55:00,748.5,543.0,2.10156,50.0345,212.172,122.0,-432.0,2.14844,50.0299,217.75,240.0,-395.0,2.59375,50.0327,217.109,181.0,-531.0
2023-09-01 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-09-01 06:05:00,10.4375,0.0,0.0,49.9897,220.031,0.0,0.0,0.0,49.9903,222.078,0.0,0.0,0.0,49.9917,222.0,0.0,0.0
2023-09-01 06:10:00,63.0,0.0,0.0,49.9668,219.938,0.0,0.0,0.0,49.9675,221.922,0.0,0.0,0.0,49.9665,222.422,0.0,0.0
2023-09-01 06:15:00,109.438,0.0,0.0,49.9663,220.344,0.0,0.0,0.0,49.9658,222.562,0.0,0.0,0.0,49.9652,222.688,0.0,0.0
2023-09-01 06:20:00,827.5,34.0,0.757812,50.0125,222.781,0.0,-166.0,0.765625,50.0132,225.406,34.0,-167.0,0.882812,50.0154,224.109,0.0,-190.0
2023-09-01 06:25:00,748.5,96.0,1.42188,50.0294,219.969,41.0,-306.0,1.53906,50.0296,222.344,0.0,-321.0,1.74219,50.0293,221.578,55.0,-364.0
2023-09-01 06:30:00,748.438,193.0,1.49219,49.9622,219.547,13.0,-327.0,1.51562,49.9623,222.344,115.0,-293.0,1.75781,49.9631,221.062,65.0,-375.0
2023-09-01 06:35:00,748.375,272.0,1.38281,49.9923,221.141,0.0,-294.0,1.54688,49.9911,224.078,180.0,-288.0,1.875,49.9948,222.875,92.0,-404.0
2023-09-01 06:40:00,748.438,306.0,1.39844,49.9687,218.531,0.0,-295.0,1.48438,49.966,220.938,151.0,-287.0,1.94531,49.9676,220.688,155.0,-399.0
2023-09-01 06:45:00,748.438,286.0,1.35938,49.9943,218.625,27.0,-296.0,1.44531,49.9956,221.016,155.0,-279.0,1.67969,49.9947,220.891,104.0,-357.0
2023-09-01 06:50:00,748.375,417.0,1.39844,49.9646,217.641,100.0,-291.0,1.46875,49.9655,220.344,173.0,-274.0,1.77344,49.9615,220.375,144.0,-364.0
2023-09-01 06:55:00,748.25,617.0,1.57812,49.975,219.938,186.0,-294.0,1.625,49.9759,221.953,223.0,-282.0,1.79688,49.9748,221.875,208.0,-339.0
2023-09-01 07:00:00,748.688,837.0,1.72656,49.9989,218.109,260.0,-274.0,1.83594,49.9996,220.844,304.0,-266.0,2.04688,49.996,219.781,273.0,-359.0
2023-09-01 07:05:00,748.312,1240.0,2.21875,50.029,218.172,397.0,-283.0,2.29688,50.0298,220.422,431.0,-267.0,2.4375,50.0263,220.422,412.0,-348.0
2023-09-01 07:10:00,748.875,1559.0,2.61719,50.0064,218.031,515.0,-257.0,2.65625,50.0076,220.188,526.0,-260.0,2.75781,50.0037,220.344,518.0,-321.0
2023-09-01 07:15:00,748.625,1500.0,2.54688,50.0111,219.578,484.0,-273.0,2.66406,50.0142,222.031,526.0,-259.0,2.72656,50.0133,221.656,490.0,-345.0
2023-09-01 07:20:00,748.75,1254.0,2.20312,49.9598,218.625,406.0,-266.0,2.27344,49.9588,221.406,431.0,-259.0,2.38281,49.9583,220.625,417.0,-323.0
2023-09-01 07:25:00,748.875,1447.0,2.53906,50.0347,221.141,477.0,-290.0,2.61719,50.0337,224.219,508.0,-279.0,2.65625,50.0355,223.578,462.0,-364.0
2023-09-01 07:30:00,748.938,1907.0,3.26562,50.0168,218.812,623.0,-356.0,3.375,50.0168,222.203,660.0,-347.0,3.67969,50.017,221.656,624.0,-524.0
2023-09-01 07:35:00,748.875,2077.0,3.50781,49.9948,218.234,682.0,-363.0,3.57031,49.9931,221.484,703.0,-360.0,3.89062,49.9944,221.562,692.0,-514.0
2023-09-01 07:40:00,748.562,2838.0,4.52344,50.0256,219.875,937.0,-340.0,4.67188,50.0249,222.797,976.0,-347.0,4.71875,50.0248,222.188,925.0,-492.0
2023-09-01 07:45:00,748.188,3432.0,5.66406,49.9919,221.188,1186.0,-391.0,5.375,49.9917,224.328,1134.0,-363.0,5.61719,49.9946,223.797,1112.0,-559.0
2023-09-01 07:50:00,748.75,3214.0,5.08594,49.9668,219.938,1055.0,-369.0,5.125,49.9652,223.672,1081.0,-339.0,5.46094,49.9698,222.156,1078.0,-546.0
2023-09-01 07:55:00,748.938,2184.0,3.6875,49.9914,218.016,728.0,-354.0,3.69531,49.9901,220.641,738.0,-345.0,3.95312,49.9893,220.359,718.0,-499.0
2023-09-01 08:00:00,748.25,1359.0,2.66406,50.0314,217.188,430.0,-392.0,2.75781,50.0315,221.172,470.0,-381.0,3.21875,50.0292,220.234,459.0,-540.0
2023-09-01 08:05:00,748.312,1480.0,2.78906,49.9483,216.594,470.0,-386.0,2.91406,49.9498,220.625,512.0,-381.0,3.29688,49.9495,220.484,498.0,-526.0
2023-09-01 08:10:00,748.875,1481.0,2.83594,49.9601,217.172,485.0,-383.0,2.875,49.9568,220.641,508.0,-365.0,3.26562,49.959,219.969,488.0,-527.0
2023-09-01 08:15:00,748.25,2184.0,3.71094,49.9803,215.609,713.0,-383.0,3.80469,49.9848,218.516,749.0,-368.0,4.13281,49.9798,218.906,722.0,-551.0
